A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-5.945289578631151;-4.05373204567895	#	-7.54188868571405;-3.3100275113459494	0.19526695913460496;1.6595593452786952	-7.875244696548551;-4.397420174431449	#	#	#	-8.17980180893475;-4.92408685738525	#	#	#	-9.343044603864;-4.240657742994751	1.0482437139623155;1.6322477945548601	#	0.711810598956185;1.4333005669577799	#	0.1442819592485599;1.1710058647794401	-8.3863205047069;-6.804343115015301	#	-8.4106117581132;-7.0877310190211995	0.1787507031932999;1.73110497459589	#	0.5936069425263999;1.1475663120976	-9.54018267198945;-5.6054352773705505	#	#	#	#	#	#	0.21303189592728;1.2896701989427202	-9.4914512972241;-7.404888723435899	0.3416772310751349;1.3565096204988651	-9.454742620893;-5.608203493847	#	#	#	#	#	-9.2167588608231;-6.7654807026969	#	#	#	#	#	-10.8703090775888;-6.079987664791201	#	-9.7074697519222;-5.566122246466801	#	#	#	-9.04792589714525;-5.94711659271625	0.14539630475071996;1.3843882548732802	#	0.481464374973315;1.2875891514339048	-10.1555910777166;-7.049437030663049	-0.02111467577704995;1.33560283714905	#	#	#	#	#	#	-11.377809395972502;-8.48477229951425	#	#	-0.05617223547894501;1.2526714325709452	#	#	-10.5747337513143;-9.299644163585699	-0.196286758516296;1.016522668082296	#	#	-11.440424893614951;-9.06342489122885	#	#	0.006362015523263986;0.531864328018408	#	-0.36202777637625505;0.776038291096255	home	0.04018775720164611	0.8333333333333334	1	15.6	2492	2492	0.4125	15.6	0	0
-5.23627386311155;-1.01639844212845	0.013559704858995991;0.7755633805770039	-5.08008062903354;-2.34564725482646	0.24018368213758;0.77944844981642	#	#	-5.9046773223781;-3.6129263746819005	#	#	0.628763906244875;1.061119365001125	-7.19186297968455;-3.43085529007545	#	-7.360371270869501;-4.1095698421105	0.30637211150084;1.21970664039716	#	#	-7.1782712445115004;-2.8593657750484995	#	-6.7754872676051;-3.0619823005348996	0.35751930396639997;1.2914146651596001	#	0.33186569893937;1.32756105193063	-7.132767291579901;-3.2609467478601	#	-6.655272655582;-3.987647303298	#	-6.6233130273189005;-2.3556391030610997	0.34157913119291;0.9820937454890901	-7.5440333637872;-3.7438379020727997	#	-8.1815498380936;-3.3315575227263996	#	-8.2863123818203;-3.3727940628997	#	-7.3566371711226;-4.4892170945974	#	-7.351132874954601;-4.6415173535053995	-0.07425223862324992;1.5237862681852499	-7.5911087876379995;-4.752096132922	0.0784869230604699;1.4226317633035301	#	0.31350452251145;0.51345430569113	#	#	#	0.50958296740536;1.06692801250264	#	0.240292707299965;1.379393743514035	#	0.21069207054499994;1.286542558829	#	0.30933427636639993;1.1353306306936	#	0.3635750130532999;1.3100271971747	-9.060004512552801;-5.4109704398072	0.17141444977330011;1.4204131319467	-9.9863093089577;-5.8984327535423	#	#	0.28678552040151;1.10013580427049	-10.4347059021271;-7.883302308432899	#	#	#	-11.356815770234;-8.024358867225999	0.263651511549009;1.281554467556991	-9.9766032149355;-8.4090790983045	#	-10.6066626760826;-8.6623953768974	0.5626822234380126;1.0352053903279876	#	#	#	#	#	#	#	0.15249069553405598;0.6900916029219439	#	-0.07053769046156505;0.704666732309565	residential_area	0.0512908935546875	0.875	1	16.752000000000002	2498	2498	0.5375	16.752000000000002	0	0
-3.20822945759125;0.19489588191125007	0.4916272344146;1.2104986266014	-4.01530409822094;0.021240406560940173	#	#	0.6391827715304199;1.45250610234958	#	0.7478429135942;1.5177289377057999	-4.6496085869920005;-1.2096078834679997	0.498801990531;1.328924471343	-4.7206291330425;-1.7357023952575	0.5648595509251799;1.27161100920882	-5.1132125882895005;-1.8624111595305	#	-4.7162069978296;-3.0587322651704	#	-6.0752092221708995;-2.1549719498891	#	-5.39770962661405;-2.85327103806595	0.48570343109329994;1.3528919807727	-5.924279165976801;-2.4716226003431996	0.44452096019021;1.3650694940877899	#	#	#	0.32270022647612484;1.710148249163875	-7.1411614479622;-2.1283381083577995	0.39124515147343003;1.16314737895857	-5.6771448308337;-3.9127683664662998	0.47591307414548;1.01434060264052	#	#	-6.496178264986101;-3.0634462887539002	0.482459075413855;1.3641986924541452	-5.795032111335001;-4.046605235405	#	-6.4343485032232;-3.7942103028368	0.33331858570460005;1.6117493911513998	-6.977999100064;-3.1926488937759996	#	-6.9306675666553;-3.3480302586247	0.43849031916066006;1.6197145748993402	-6.6723148419162;-3.6174701576038	#	-7.50908380317515;-3.0519049551648503	#	-7.1308240177048;-3.3248152239752002	0.38031343080896496;1.5194144670230352	-6.5835579727277995;-4.0674951153522	#	#	#	-6.656924263816251;-5.00419792760375	#	#	#	#	0.42105245418414006;1.21421038481786	-8.5174042977695;-5.4795887844105	0.555287822341306;1.043297992662694	#	#	-8.8645458293524;-6.275427852907601	0.33631273213850493;1.2056525558154951	-8.7742807703625;-7.212191597077499	0.32735419217259004;0.9035256767054101	-9.3129817841295;-7.5554547442705005	#	-10.16644686980715;-7.02910645521285	#	-9.9051111987152;-7.4428692362048	0.20922270234274892;0.853527710223251	#	0.18971906983640796;0.790063993773592	-10.713050634128049;-7.845318985091949	#	#	#	-10.1675771209785;-8.6380581514215	0.06998204404687991;0.99362986692312	metro_station	1.0	1.0	1	5.0	2646	2503	0.625	5.0	1	1
#	#	#	#	-4.03864416827615;-1.5370510909638497	#	#	-0.012926514062999994;0.8788315334245	-4.87800453136475;-1.62228957981525	#	-5.2283151433724;-1.4076089190076	#	#	#	#	#	-4.736467816020101;-1.3477881399798997	#	#	#	-4.4706362129534005;-1.0843768889666	-0.15569151748979;0.81188558257263	#	0.04061041198743992;0.5576391569205601	#	-0.3330834761450251;0.8693714768510251	#	#	-4.30903415705615;-2.47679705944385	#	#	#	-5.7285613472827;-1.8919785503172994	#	#	-0.3153862697947151;0.8229411097334802	-5.463510009419201;-3.5181450196608	-0.24860826949749998;1.03199203732108	-6.564379073581001;-1.900286855119	#	#	#	#	#	#	#	-6.1903663860456;-4.4842245129944	#	#	#	#	#	-8.21272482085225;-4.444508774287749	-0.3770642204095801;0.7758866220655801	#	#	-8.4074239146194;-4.12265221483335	#	#	#	#	0.059288913230769014;0.7026545214847739	-8.8528389601428;-5.8322013209572	#	#	#	-8.6479058064985;-7.175383151481499	0.23967392252095443;0.9200537923965965	#	0.2627226605484135;0.9107092673565715	-9.385874844269;-6.308072391131	#	#	#	#	#	#	#	-10.6300262600485;-9.1005072904915	-0.08393721217954003;0.7324220117564051	city_center	0.3392169036785128	0.8055555555555556	1	25.473559613096395	4895	2516	0.3375	25.473559613096395	29	36
-5.19437792950125;0.08494069276149974	#	#	-0.13766368485892494;0.729011834624925	#	-0.25487417621414005;0.7013316904629601	-4.8658353767038;-3.2554157918362003	-0.04598423880024999;0.7413991949502501	-5.796499713594001;-1.3736416662060003	-0.22165955548175004;1.0506655486529999	#	#	#	#	-6.445573081631601;-1.9193920809084002	#	-5.738879409624;-3.0810914284159994	-0.12854928194795995;1.25072905361752	-6.300168043203399;-2.5361929243468504	#	#	#	#	#	#	#	-7.3713255622213;-2.5518550533083997	#	-6.261551309076149;-4.42931421146385	-0.3171612404341849;0.8774748384141849	#	-0.19267074123130007;0.9737265798974601	#	0.062460926639295034;1.054470881809285	#	-0.33327125584421013;0.9065755163582101	#	0.7160266096444244;1.3112565018932498	-7.349502226241;-4.037320795738999	-0.2514571248662302;0.8723361022222301	#	-0.05389929015745004;0.93045425629145	#	#	#	0.151025506063525;1.4336054223875037	-7.2400024601068;-5.4026189045132	-0.140899193320975;0.758391098426975	-8.4540885119246;-3.730955464398	#	#	0.33601600973649;0.6405919098387001	#	0.31666667516796;0.7536878998119201	-8.4394392893338;-5.1162118302262005	#	#	#	#	#	#	#	-8.851251774348;-5.614854303792	-0.3633104618146776;0.9029018900626775	#	#	-9.4393115941995;-7.68592389268	0.311730877756763;1.470992412315237	-10.593051489569099;-7.311390764580801	#	-11.052754793162102;-8.6191390609086	0.226667300631895;1.553177610974105	-10.973985727415;-8.060143748139264	#	#	-0.220953942458016;0.642320458796016	-10.482496445011751;-9.03784974952365	-0.5870778434297245;1.323159939412216	#	0.02832437204645999;0.415110069288875	cafe/restaurant	0.0	0.0	1	20.0	2518	2518	0.5	20.0	0	1
-6.0195068694615;-1.9357564620585004	#	-6.5324079684348;-3.9281857072852002	#	#	#	#	#	#	#	#	#	-8.06017638375825;-6.31437561646175	0.71128893111189;1.33920641972811	-9.126210749607601;-5.5562651715724	#	#	#	#	#	-9.0374069773162;-6.1823255865038	0.96130605048857;1.58126730801143	-8.7847671300657;-6.3566762806143	#	#	#	-8.9887769072126;-6.1436609577074	#	-8.87188799076575;-6.49676582719425	0.756341492594105;1.7154155277258951	#	#	#	#	#	#	#	#	#	0.7720930871534999;2.3581394382559773	-9.3327830477024;-5.812999025777599	0.54261078101809;2.09570193208191	#	0.79599803915242;1.66687633380758	-9.92633678808685;-6.6319002482531495	0.6832318027552051;1.919841121564795	#	#	#	0.7848398672354;2.1834455020046004	-10.070996562365801;-6.1019880623142	1.1454301912091398;2.26052526955086	-9.47422312345725;-7.0281881458627495	1.05310902420404;1.98235298679596	-9.845983945579599;-7.1092083910204	0.6088310540645152;2.1284461173754847	#	#	-9.9956313824853;-7.952010037134699	#	#	#	#	0.7072240272454275;1.3308808572745725	#	0.309546047173086;1.500300448540914	-10.568242664844;-8.478210509336002	0.39420219647232496;1.329090530793675	-10.23950400748785;-8.95805510575215	#	-11.213415449602198;-8.3114874223578	0.0007577351467039639;1.213567161745296	-10.724734047005;-8.593117861755001	#	-11.258314440694951;-8.30746013516505	#	#	0.07562943392088806;1.168173213451112	#	0.26154980255333493;0.706880002868665	home	1.0	1.0	1	8.73184	4278	2534	0.45	8.73184	9	9
-6.0195068694615;-1.9357564620585004	0.132329497903864;0.879955745778136	-6.5324079684348;-2.6362823968229607	#	#	#	#	#	#	#	#	#	-8.06017638375825;-6.31437561646175	0.71128893111189;1.33920641972811	-9.126210749607601;-5.5562651715724	#	-9.3224509431707;-5.535103069949299	0.41036750438495995;1.82453439313504	#	#	-9.0374069773162;-6.1823255865038	0.96130605048857;1.58126730801143	-8.7847671300657;-6.3566762806143	#	#	#	-8.9887769072126;-6.1436609577074	#	-8.87188799076575;-6.49676582719425	0.756341492594105;1.7154155277258951	#	#	-8.165282200069512;-5.7691259163051	#	#	#	#	#	#	0.7720930871534999;1.8738511529265	#	0.54261078101809;2.09570193208191	#	#	-9.92633678808685;-6.6319002482531495	0.6832318027552051;1.919841121564795	-10.1229484415644;-5.2670061874956	#	#	0.7848398672354;2.1834455020046004	-10.070996562365801;-6.1019880623142	1.2929524641130807;2.26052526955086	-9.47422312345725;-7.0281881458627495	1.05310902420404;1.98235298679596	-9.845983945579599;-7.1092083910204	0.6088310540645152;2.1284461173754847	#	#	-9.9956313824853;-7.952010037134699	#	#	#	#	0.7072240272454275;1.3308808572745725	#	0.309546047173086;1.500300448540914	-10.568242664844;-8.478210509336002	0.39420219647232496;1.329090530793675	-10.23950400748785;-8.95805510575215	#	-11.213415449602198;-8.3114874223578	#	-10.724734047005;-8.593117861755001	#	-11.258314440694951;-8.30746013516505	#	#	0.07562943392088806;1.168173213451112	#	0.26154980255333493;0.706880002868665	home	1.0	1.0	1	8.952000000000002	4278	2534	0.475	8.952000000000002	7	7
#	0.01345740969152398;0.832970796784476	-5.14959298500783;-1.30836514981217	0.04058679678246002;0.73392721236954	-4.7213048454454;-2.5247840946346	-0.19450269514714003;0.91759247148314	#	0.10609189932640001;0.5960193692156	#	#	#	-0.1862440014141501;0.9075380173581501	#	-0.16180789102588;1.05597148083588	#	#	-5.294585916453401;-3.0354661324266	#	-6.34080614994965;-2.14592090937035	0.11782762174334993;0.68483551961065	#	#	-6.819236837554801;-2.3567996007252	#	-6.006762448332;-3.339137096048	#	-5.9571484506999;-3.7217002046600998	#	#	#	-7.160685676423499;-2.4454153698164993	#	#	#	#	0.016098957623979948;0.8959902153160201	#	#	#	0.1892461619833699;0.87233616276263	#	#	-6.0074108360026;-4.3241290711774	#	-7.207620730747751;-3.0088290623322504	0.336113156676875;0.771538973159125	-6.799431608678001;-3.1902853387619996	-0.11595521434983014;1.20300388021383	-7.200854953235;-2.362272535205	-0.22699803352800008;1.3867776988980003	#	#	#	#	#	#	#	0.19104417209862;1.31816333668338	#	0.16884324045617194;1.506352596151828	-6.8554058326454;-5.5015998441546	0.541120531281597;1.398543853388403	#	0.47450395201758244;1.5895267693424175	-7.273172846151001;-5.398665838209	0.328199690046163;1.691805536773837	-7.7249233458279996;-5.444888267092001	0.5633995461096845;1.5543811804903154	-7.82336229238765;-6.01165867269235	0.7788131645338146;1.3269400381261853	#	0.671829994894161;1.1645338244498389	#	#	-8.0817342915973;-6.6686491312027005	0.5801859879561726;1.3895057391318275	-8.730900121824;-7.3015124295159985	#	#	#	residential_area	1.0	1.0	1	1.0	2541	2541	0.4875	1.0	1	1
-5.276287633866125;-2.213474828313875	#	#	-0.230575541468105;0.867213449878105	-6.28779118762035;-2.0777930818996495	-0.07756296128531998;0.68596506356532	#	-0.08918135737559996;0.7506943052916	#	#	#	#	#	#	#	#	#	-0.03323100292247999;0.9547486042864799	#	#	-8.50326126860482;-3.5265438693117996	-0.7786108731701761;0.67134135996959	#	#	-7.06565184984135;-4.5980983989786495	#	#	-0.11414056298112002;0.7398789227471201	-8.6532590674917;-4.174457273328301	-0.035129085908135016;1.14573901808773	-7.8581811635820005;-5.163740988378	#	#	0.11343280640308501;1.04955729904462	-8.0706888562742;-4.7836463295258	#	#	#	-8.972016695749;-5.011858149541108	#	-9.403159180874301;-3.074804851554827	#	-9.1051566234384;-4.8657803268416	#	-9.6382094387023;-5.20722327672095	-0.09694733346550499;0.9095294130401417	#	0.01660990885408492;0.676089456135915	#	-0.25489978842324;1.05763780728324	#	#	#	#	#	#	-8.95485682192625;-7.40641873275375	0.14841866460090003;0.7745959782591	#	#	-10.2352288219409;-6.5382970841391	#	#	#	#	#	#	-0.018553123484607525;0.8228463774046075	#	#	-10.216185886034301;-8.9410962983057	#	#	#	#	#	#	0.009560658953608026;1.3576392468983793	-9.8505699176017;-8.92465143893679	#	metro_station	0.6965586323501161	0.9302325581395349	1	30.8615248478296	4926	2553	0.3625	30.8615248478296	40	43
-3.4645481876212;-0.1975478616988	-0.1737410090396279;0.906547093600232	#	#	-6.18682559245915;-1.1209869873243	#	#	#	#	#	#	#	#	-0.12603285741149994;0.8719844960620999	#	#	#	#	-7.3304893485821;-4.9923565915379005	0.04090856392472497;1.024834033753275	#	#	-6.975862502244;-5.859481352157784	#	#	0.098038488781865;0.9979969887709852	#	#	#	0.10346138440874497;1.0168166164058734	#	#	#	#	-9.0315305602762;-3.8589237948884	-0.0314307047849301;0.8884556100749301	-6.010064639349027;-3.3487901798991997	#	#	0.2356028318239099;0.9627631552340901	-8.475469481536901;-4.6414190290831	#	#	#	#	#	-8.8471781937288;-5.6973778127112	#	#	0.045383331743399924;1.0088906781032803	#	#	#	#	#	0.05505150296586003;0.9829309566851268	-10.484024690111848;-5.9625854697281495	#	-9.6098828742281;-7.701282996705144	0.18307970267883206;0.9783555357951681	#	0.10336821163832555;0.9812063747476744	-9.967679104736801;-7.377474247338	#	-10.00359684224675;-8.285298751633249	#	-9.8827756448395;-8.1252486049805	#	#	0.000812728455431011;1.1726701823425691	#	0.05261843949452799;1.7705070270750989	#	-0.13512718119267622;1.255557451449369	#	#	#	0.0023701621701279763;0.921494294155872	-10.681764561702899;-8.2005448999771	-0.22434975351367498;1.047819767893725	tram	0.0	0.0	1	21.0	2570	2570	0.375	21.0	0	1
-5.23627386311155;-1.01639844212845	#	-6.2504633723946394;-2.34564725482646	0.24018368213758;0.77944844981642	-6.01835268846885;-2.4184992357511503	0.37251164881352006;1.10284280301848	-6.6560234017849;-3.6129263746819005	#	#	#	#	#	#	#	#	0.71335198628216;1.26519839920984	-7.1782712445115004;-2.8593657750484995	0.48363584422036;1.3166382581416398	#	#	-6.4899883152108;-2.7197792867058	0.33186569893937;1.3611862664543102	#	#	#	#	#	#	#	#	-7.06398938051285;-3.3315575227263996	0.52231841432466;1.11556555253002	#	#	#	0.08767131134196982;1.4075081978800301	-6.3216633784878;-4.4457757097921995	#	#	0.28759954687003986;1.4226317633035301	#	#	#	0.19410907124862498;1.678560709865375	#	#	#	0.44897883754823;1.52812718764577	#	0.21069207054499994;1.286542558829	-7.8739607852942;-5.3363979737858	#	#	#	#	#	-9.9863093089577;-5.8984327535423	#	#	0.28678552040151;1.10013580427049	-9.9401219541828;-8.2738991991172	#	#	#	#	0.600624309085932;1.445675819734068	-9.9766032149355;-8.4090790983045	0.7092161197950331;1.494522320624967	-10.6066626760826;-8.6623953768974	0.838168383439218;1.0352053903279876	#	0.5063904231602416;1.2454461674937585	-10.78248284289;-8.674010181435001	#	#	#	#	0.15249069553405598;0.6900916029219439	-11.360591745665001;-9.661126223935	#	residential_area	1.0	1.0	1	9.0	4414	2571	0.4	9.0	1	1
#	0.16517321222439196;0.970309171473608	-4.25790804201413;-1.06773577210587	#	#	#	#	-0.21916192706635002;0.88317488018435	#	-0.20259959043124998;0.93881882068525	#	0.04584328652714992;0.63480283509685	-5.555543132309751;-1.52214135959025	#	-4.8753324146168;-2.7716144847032	0.09242495480016999;0.67876176853583	#	#	-5.0727752778047;-2.4595680787553	-0.14297848926195006;0.89097708920195	-4.2867291919384005;-2.5604009091216	#	#	-0.03733801857436003;0.7566704111443601	-5.637852957398501;-0.9695085909015	#	#	-0.08124880804912005;0.77277067767912	#	-0.13841363557242498;0.787008679028425	-5.905127876913401;-1.3245795790665995	#	-4.5925721710597;-2.7752434777602994	-0.20383027010911003;0.69454594347911	#	#	#	-0.46449946637013007;0.96308159971213	#	#	-5.5323426543811;-1.8239987741389	#	#	-0.327386827579145;0.8799671718291451	#	#	#	#	-5.6566025070918;-1.8502510049082004	#	-6.3057803598349995;-1.4258518761650003	-0.27854391943923007;0.6920017968952301	#	#	-5.5168283648854;-3.3665047148746	-0.5788306751250399;0.9199677434830399	-6.30237746899215;-3.39131386134785	-0.28105154824168;0.63734184512368	#	-0.13505288151227005;0.4975528948302701	#	#	-6.8233175772902;-3.9105598537898	-0.18944403471816998;0.49090887076817	#	#	#	-0.2555371050380345;0.6232579292240346	-7.9416390757589;-5.025238126981099	-0.4342664739601655;0.8698974666561655	-7.0758962018775;-5.9766810400425	-0.078047573241045;0.490456845477045	-8.0404788681125;-5.2693778272875	#	#	-0.201703731141098;0.589631136675098	-8.83237727096025;-6.50962227095975	-0.361165258849232;0.8180883444532321	-9.3533293613131;-7.7558317708869	0.01795439557672998;0.44679088476927	home	1.0	1.0	1	1.0	2575	2575	0.525	1.0	1	1
-6.407823352485876;-4.025635614834124	0.48884687750352396;1.308360264596476	-6.82921329166606;-4.35520214357394	1.20197301020646;1.89531342579354	#	1.2676501394977;2.3465484354823003	#	1.6980450442342998;2.1529776948457	-7.50687589060875;-4.742589610991249	#	#	1.24981036428095;2.17531822631905	-8.41251597904425;-4.74031436507575	#	-7.8742714114456005;-5.5793063969944	#	#	#	-7.90529989068145;-5.63593574413855	1.6093864130248;2.1430409051352	#	#	#	#	#	1.3778485514457302;2.52480558353427	-8.0590617227344;-4.8075006375855995	#	-8.919643770378851;-3.9658175435011502	#	-7.849602241912001;-5.155162066708	1.22564498645976;2.40015949884024	#	1.434109500541225;2.016390379718775	#	1.188828401942925;2.4886677598970754	-8.607748696098401;-4.7170187165816	#	#	#	#	#	#	#	-8.2292991165901;-5.2578465512499	#	-8.4350745089312;-5.0227907628288	#	-9.131636257274799;-4.3575682714852	#	-8.0415019787576;-5.3087420279024	#	#	1.0330926127276798;2.20325167673232	-9.270944280546;-4.709651689614	1.097809193690755;1.951291626509245	-9.2400416896532;-5.7715403699068	#	#	1.326172654669306;1.8141828249906942	#	1.2110594413231266;1.8030898303968734	#	1.1422025287310376;1.9926436605889626	#	0.9143073814206162;2.297118944299384	-9.753583947723001;-7.948556177057001	#	#	1.1010727412022256;2.0650200016577744	#	#	-10.792952507879999;-8.06448379076	1.0331295498154085;2.1400155033245913	#	#	#	#	#	#	home	1.0	1.0	1	1.0	2611	2611	0.45	1.0	1	1
-3.6311913767316;0.913319363456875	#	-3.23292094308665;-0.3031708992933497	#	#	#	-4.685274623793299;-2.1457668168867	-0.04700056027325006;1.0903310662552501	#	0.20912763228887501;0.641483091045125	#	#	#	#	#	#	#	#	#	#	-5.698268080176801;-2.2456115145432	-0.32176624862724995;1.08723660937925	-5.9246865881513;-3.7590920467487	#	#	#	#	#	-6.0273162662830995;-3.4486122029769	#	#	#	-6.514613740845901;-2.9879567500585	#	#	#	#	-0.14706309371968995;1.36574669272569	-6.902489789722;-2.9819485046380008	#	-6.0574726923466;-3.2452406354427996	#	-6.6154911822142;-2.9372088072258005	#	#	0.350006183941845;1.029270457654155	#	0.23863705927800494;1.217864265847995	#	#	#	#	#	#	#	0.6053460522963051;1.666994932143695	-7.2146035485918;-4.4893525116482	0.7237771268008999;1.5787147679062299	#	0.4266424483753919;1.521599922712608	-9.482314745147699;-6.2019386961122995	#	-9.964944806183599;-6.0812678415164	#	#	#	#	0.494504190687595;1.165573356801978	#	0.38912767254982705;1.409777713032173	#	#	#	0.3266499964813715;1.4710575077366284	#	-0.013616322149065052;1.2453255130130652	-9.951803152601924;-8.7214902837222	#	#	#	metro_station	0.012558674125514407	0.4166666666666667	1	8.30566656	4943	2622	0.3375	8.30566656	5	12
