A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-3.733114428216675;0.8270735267166751	-0.0022201784052679474;0.731028641625268	-4.40154219039791;-1.60200325966209	#	-5.67990630999705;-2.8122264408829496	#	-5.989267133005099;-4.3169083333349	0.57973426089585;1.05216432114615	#	0.39235074017087507;1.101413692531125	#	0.22524383996345998;1.47047259979654	-7.20010603149075;-4.85230499960925	#	#	#	#	0.44043003345632004;1.23468814905568	#	#	#	#	#	#	-8.3261515331462;-5.3917636456338	#	-9.0412975735877;-5.0445870730923	#	#	0.686529369422215;1.208131037651785	-8.530649350251851;-6.038292188188151	0.48954043765105987;1.41936442661894	-8.7698550328684;-5.808282347491599	0.40109495743824;1.46583713650576	#	#	#	0.6335338650659099;1.29405644788009	#	#	#	0.52983547585407;1.25169474324993	#	#	#	0.210478148067205;1.4470874668767948	#	#	#	0.01643311752699983;1.630208849953	#	0.01850752605752004;1.50530096384648	-9.459660065108999;-7.608606568550999	#	#	#	#	0.35535947695678005;0.89804648212722	#	#	-11.0488412162567;-7.2477705562632995	0.12654999895432562;1.0043881620636745	-10.1107204431529;-8.3307018343471	#	-10.55248187388325;-8.105208835736748	#	-11.092146888865;-7.767095732375	-0.0813304856818775;1.1340243489358774	#	0.07876281427222293;0.9482054413497769	-11.137126651385701;-8.0153555917743	0.09809750710903553;0.9129538406049644	#	#	-10.418467672803851;-9.04694384065615	#	#	#	-10.398167328169;-9.378488015131	0.030343122037509995;1.05295321165049	car	1.0	1.0	1	2.5	49049	45435	0.45	2.5	2	2
#	-0.02978584889179603;0.645953259763796	-4.19523151706405;0.03662965730405032	0.4123300612172551;1.3401043513701243	#	#	-4.7702677910763;-1.6113678361437	#	-5.09978915696575;-2.5812172133142504	0.7341600814940001;1.564282562306	-4.94934636411185;-2.50170643912815	#	-4.625527419628249;-2.8797266523317497	#	#	0.579306483560325;1.700244509819675	#	1.44938573825272;2.1467831080472797	#	#	-6.0044669953006;-2.0870297381393996	1.04219067095792;1.94395250008208	-5.7388327552418;-3.2451178287782003	#	-5.6954396642207;-3.6527397172196	#	-7.283395459265;-3.8963526622349995	#	#	#	-7.6646379369224995;-4.2965877179175	0.4469283990993199;1.3278142833846802	#	#	#	0.9292251843548798;2.20906701372512	#	1.4114588391652498;1.94413834143475	-7.8056020529920005;-3.2091053739279993	1.1721794362248499;2.38411330857515	-7.8858243181988;-3.3603877185811997	#	#	0.9496346300045349;1.681964105055465	-7.930501791234899;-4.4422748667051	#	#	1.0303576693298;1.8297268175502	#	#	-9.1731331121794;-4.4233360547406	#	#	#	-9.5397397270446;-5.1739311042954	#	-8.8750808737046;-4.6633292711553995	1.2897632564457502;1.81157768449425	#	#	-7.9550197801286;-6.184658102871399	1.3866773760391402;2.20327101614086	#	#	-8.264287044662;-6.598058593158	#	#	1.3744524894868084;1.9166877233931914	-10.556527570033435;-6.5963682009008995	1.2344004974522256;2.1983477579077744	#	#	#	#	-9.51438661368425;-6.81290027763575	1.001039783487312;2.152072318492688	#	#	#	#	train	1.0	1.0	1	3.0	48296	45490	0.4625	3.0	1	1
#	-0.176133108612892;0.815909412604892	-5.57574066138346;-1.79961838271654	-0.05490219978530997;0.9851084235953099	#	0.07931659796094004;0.79304931684306	#	#	-6.616546832435501;-4.5279749767245	#	-7.125700764684001;-4.737759374456	#	-7.49248011487375;-5.385479188826251	0.12585755199217002;1.05821988357383	-8.8796574542;-4.09848034076	#	#	0.25273302096359995;1.3182012248164	#	#	#	#	#	0.3850682018388;1.4929869409812002	#	#	#	#	#	0.42966399695498503;1.254131149963015	#	#	-8.2403494769229;-5.6153191421571	#	#	0.4852799527763848;1.5451489677236152	#	#	#	0.7280418787835601;1.34502639561644	-9.6576468614924;-6.1378628395676	0.4878461669022901;1.6034468528777102	#	#	#	0.9343544771563299;1.73553797948367	-10.030967417012;-5.437508528027999	0.8885716747022501;1.88778310997775	#	1.1119508394176398;1.73594412262236	#	#	#	#	-9.6373894144148;-6.639968568945201	0.6928939926045152;2.212509055915485	-10.21050071548285;-6.927811966437149	#	#	0.7515468649855099;1.56489714885449	-10.744653052674499;-7.8808326924055	#	#	#	#	0.626166464037308;1.317572245476692	-10.4726841192745;-9.190164387485499	#	-10.980390683510949;-9.08031127748905	#	-11.2908357379552;-8.8285937754448	#	-10.851202763185;-9.401703757215	#	-11.121549613231801;-9.2928511703682	#	-11.57526655413105;-8.96663401566895	#	-11.127434136640101;-9.8698296505599	#	train	0.00012860082304526745	0.16666666666666666	1	12.2	47124	45549	0.425	12.2	1	6
-2.343964782115925;0.17434796911592487	0.49411340886254396;1.097965378299456	-3.05814977140858;-0.8445608494314201	#	#	#	#	#	-4.973419869168;-1.0419904937120001	0.08192918421935269;1.6553260969985	#	0.8706051756121198;1.34177281446788	-5.485755711899;-1.3921539127209996	0.83654008511524;1.3693185603047602	#	#	-4.6134083029281;-2.5536226174919	0.3858811226490799;1.43197717734092	-5.1534773493412;-1.8525840452788	0.30046873453894996;1.26771750148905	#	0.07712217670610999;1.1855377583378899	#	#	-4.834379492131349;-2.36682604126865	#	-5.9684512827895;-1.5652956466504997	#	#	#	-5.2542401087018495;-2.76188294663815	0.19538609711653998;1.2230862954494601	-5.309754263359601;-2.8866493389604	#	#	0.17937752208492486;1.479216880039075	#	0.14368984083882008;1.46473500646718	-5.803674506071999;-3.235044008948	#	-6.5233937676844;-4.2606754678756005	#	-6.129758148848801;-4.5088201530912	0.48651854408375494;1.298018773194245	#	#	-7.5977486830732;-2.8730481115468	0.4675089584857198;1.5866257659942802	#	#	#	#	#	#	-7.1103808724533994;-4.3084439951666	0.45721268506897506;1.393961696699025	#	#	-8.4548169377495;-5.4170014243905005	0.32789639501078194;1.575033496943218	#	#	#	0.7019023847638424;1.6657356675361574	#	0.5621555961628041;1.868144294437196	-9.163612277576998;-7.168581583682999	#	-9.87923680491045;-6.65352060398955	#	#	#	-9.871600997255;-7.739984812005	0.5522382420098155;1.2463870603121845	-9.84505775926525;-7.97479798815475	0.6965692811621726;1.5058890323378276	#	0.35835555858687196;1.6069770209071281	-10.0208812311147;-8.695298124165301	0.37954044865469505;1.3526694048993049	residential_area	1.0	1.0	1	4.5	49948	45572	0.5125	4.5	2	2
#	#	-5.07675089194606;-2.60273974385394	0.729544023739545;1.634738455200455	#	#	-5.6101736856372;-2.8848482343227997	#	-5.33458410011975;-3.30744082840025	#	#	#	#	0.7088634592898502;1.56511458013015	-6.1192211173496;-2.8680206802103996	0.57560381512117;1.16194062885683	#	0.53304914157512;1.13358576556488	-7.3022450266867995;-2.3509050705931998	0.385833721116975;1.2029921621610251	#	#	-6.6559533799916;-2.9810050673083994	#	-6.9460395144317;-3.3447452888482996	#	-7.4220685121271;-3.5608397235129	0.16646023379291996;1.28325494589908	-7.0877047892731;-4.5090007259669	0.5483846958344201;1.01950878326758	-6.9875615536819;-4.4278433872381004	0.68449989977672;1.23913175284528	-6.784571931142901;-4.1595415963771	#	#	0.50526863812589;1.34516483865011	-6.979879717863;-3.8534002700369996	#	#	0.6890563980720199;1.2619705922739801	#	0.35235080992654993;1.33670435637545	-8.340540780483199;-4.3505395601567995	#	#	#	#	#	-7.5481935212976;-5.0966450961623995	#	-7.1901708874684;-5.3683309202316005	#	-8.2148756727625;-4.9094230003375	0.26262548307961997;0.89932967967038	#	#	#	#	#	#	-9.1418958562819;-5.9656587294381005	-0.059780308646462;1.328428879526462	-9.299175812762499;-7.950676866697499	#	#	0.21853559425338503;1.082792821052615	-8.5934287696305;-6.5508973449295	#	-9.563721578918999;-6.912447989121	0.10358674962303005;1.23764235015897	-9.8985004412024;-6.732760775117599	#	#	0.1391901373201495;1.5087269950518505	-9.64016843689115;-6.855559444348851	0.6179430403451149;1.157489541128885	#	0.303219548829352;1.2050017160606479	-9.6165828930385;-8.0870639234815	-0.13567329556686009;0.9858990607828602	metro_station	1.0	1.0	1	1.0	45727	45727	0.525	1.0	1	1
-5.816371457085925;-3.298058705854075	#	-6.3718821951379105;-3.57234326440209	-0.05062898134554994;1.29753293785155	#	#	#	#	#	0.34981131785462505;1.3701702005193748	-7.122652184163351;-5.27199760673665	0.7590806480988299;1.21342087128117	#	0.46731505485776015;1.83731684820224	#	#	-6.854521333433;-4.861180347527	0.6412495660812;1.8035785157388	#	#	#	#	#	0.75067888663536;1.34156888084464	-6.6029310848536;-4.4688308030264	#	-6.670059278209;-4.6378335999910005	#	#	0.5920925141072151;1.113694182336785	-7.1969453703526005;-3.6941731425874	#	#	#	-6.8494055152982;-4.2617337389218	0.34634003874793495;1.206233767856065	-7.945684661828;-3.082272187432	#	-7.1877067299810005;-3.875525299479	#	-6.7620937343811995;-5.0022017234188	-0.022431251881970038;1.2244165736199701	#	0.13540140053119998;0.9271089411268	-7.5770016942190495;-3.50740361560095	0.028020066320490034;0.68986730737351	-6.7590356913008;-3.9373395166391996	#	-6.9631929326004;-3.6084424560996005	#	#	#	#	#	#	#	#	#	#	#	#	#	-8.0314464433998;-5.5502083826402	-0.4752294028590341;0.6355093842564425	#	#	-9.074202197668;-5.844152502792	#	-8.97241646511415;-6.71883391378585	#	-8.4722028921675;-7.3729877303325	#	-10.356638578436021;-7.47424146191	#	#	-0.14405817130353255;0.48541274627753256	#	#	#	-0.13906855120396;0.65262958268996	home	0.1	1.0	1	3.0	45789	45789	0.4125	3.0	0	0
#	#	-6.782712525552871;-3.1601560282571297	#	-8.4673009750899;-3.90123506285385	#	#	0.07802130810520003;1.1978555249948002	#	#	#	#	-7.8968053585235;-5.54472280871675	#	#	#	#	0.111189338405;1.079796796453	#	#	#	#	-9.1117905430065;-4.8462255372135	#	#	-0.12352408464161008;1.09743017532361	-7.905887757831101;-4.6192167855514	0.07673271658063996;0.99644600890336	#	#	#	#	-9.5685497397126;-3.1271250989760833	#	-7.273204740615;-4.2032181650524	#	-7.593476324794601;-4.883860803345399	0.2559195679846;1.8237829434130486	#	0.06993111190889989;1.6123924039911002	#	#	#	#	#	0.697820499518875;1.133246316001125	-7.012645544805999;-4.715916100314	#	-7.6070266819712;-3.9942184765087996	#	-8.4221440993848;-4.1278070337552	#	#	#	-8.064253162538;-4.154573798882	#	-8.2095233711301;-4.617147004249901	#	-8.4867904886516;-4.951877891288399	#	#	0.43671463600862404;1.7432644601713758	#	#	#	#	#	#	#	#	#	0.8797453806885429;1.599850977731457	-9.629173730299998;-6.559646423539999	#	#	#	#	#	-10.860653402292;-8.6733072908034	#	home	1.0	1.0	1	4.4	48102	45823	0.3125	4.4	5	5
#	0.005088261232676028;0.623317658513324	-4.17532850615858;-1.9617395841814198	0.02481458294213501;0.814452278471865	#	#	-5.8375939405263;-2.6786939855937004	#	#	#	-5.234752859101199;-3.3243997469188	#	#	#	#	#	#	-1.0506276723436576;0.81877933133448	#	#	-6.5823420812898;-3.4616717238902	#	#	#	-6.071813849692;-3.4041884974079997	-0.16102930358325007;0.76393604487525	-6.8095545430477;-2.8128440425522996	0.27760347845739;0.67155446120888	#	#	#	0.20684656338684;0.9898562383071601	#	#	#	#	-5.5662875443964;-2.8347605267634233	#	#	-0.37541571429153014;0.96872912595153	#	-0.12343972939855996;0.66404310776056	#	#	#	-0.45888858796543996;0.7951377635034399	-8.5253625604496;-4.1943870365504	#	#	#	#	#	#	#	#	#	-7.5178602772618;-5.02162299486446	-0.13859217195188997;0.63369318155989	#	#	-8.974198589567699;-5.6938225405323	#	#	#	-9.18990269386125;-6.326072542838749	-0.31998334545734386;-0.12121033443569196	#	#	-9.656397238630749;-7.22606311464925	-0.4622206028583634;0.9175470444603634	-10.2602014462691;-7.050493173710901	#	#	#	#	#	-9.9164982660448;-8.2012330352752	#	#	#	library	0.1	1.0	1	3.0	45972	45972	0.325	3.0	0	0
#	#	#	#	#	#	-8.454491088073599;-4.4620705208096245	#	-7.503437719688249;-5.59915161595175	#	#	0.52172688516089;1.58082359913182	#	#	-7.8074015938832;-5.1299424103568	#	#	0.34296770289928;1.58278524920072	#	#	-8.7675233475074;-4.7172916070526	#	#	0.4302782809980799;1.27968264767392	-9.3193047822356;-4.517579148124401	#	-8.5922393049874;-4.663269660432601	0.4097090236667;0.9024125731252999	#	#	-8.25524994678185;-5.76289278471815	0.20503423841737994;1.20010903362862	#	#	-8.9912902658878;-5.1415612008606	-0.13184509502034508;1.048009091430345	-8.9457441564596;-4.499195608440401	0.12739504405644997;1.08621814814155	#	0.041622647692119874;1.2755916813578803	#	#	-8.5957674756276;-5.353891484112401	-0.46447370197793975;1.214102924592705	-8.4368387049736;-4.8194181906464	-0.10210014179672999;1.18676027499073	#	#	#	#	#	-0.3312149270404901;0.9284295133084901	-8.185165442290248;-3.35920454054975	#	#	-0.00116056173190493;0.602522134651905	-9.199965255986651;-5.66952641267335	#	#	#	#	#	-8.801117672568001;-5.1961171982463	#	#	#	-10.844812199795697;-6.6836076240545	#	#	#	#	#	#	#	-9.3035208594504;-6.116301699618328	-0.18746415644745054;0.5139462945714506	-9.874579658105601;-7.8734368888744	-0.364129192137992;0.6417047636199921	-9.4652667635523;-7.7318119313877	-0.10783357552745498;0.370484047033455	home	1.0	1.0	1	10.0	49592	46085	0.4125	10.0	2	2
-3.674000361645725;-0.6420546547831751	#	#	0.11043551523856998;1.3045217865274301	#	#	#	#	-6.59933737354475;1.0387214847269024	0.5856240290851251;1.121744797942875	-5.6201345157169;-3.5903843340231	#	#	0.47366873326975;1.9007539346702498	#	#	#	#	#	#	-5.6091430557092;-3.0860478731308003	#	#	#	-5.18975060326005;-3.1223409552399506	#	-5.7712987323941;-2.5874785031859	0.2442561647759499;1.14754600545005	#	#	#	#	#	#	-5.729420895832201;-3.8411198698278004	0.40344664002597996;1.28333789771802	#	#	-7.751137745828;-3.560214303152	#	#	0.5722627181894999;1.6659888809105	#	#	#	0.7374325686389399;1.2251094830990599	#	#	-7.9117926944084;-5.2021865403116	#	#	#	#	0.28909609240246004;1.51087982099554	-7.793029060822;-5.186576151718	#	#	#	-11.370772146280599;-5.9446535490691	#	-10.6011019753319;-6.5121825422612005	0.5363271649780406;1.2100169180619595	-10.559560794377099;-6.9455836189229	#	#	0.236993741331197;1.1780738327348028	#	#	-10.77082232636395;-7.986985057076049	#	#	#	#	-0.3810814049072581;0.894651558459258	-11.0888101888001;-8.6782531504799	0.166800427485148;0.6746376696598431	#	0.32893546637112797;1.248059598356872	#	#	residential_area	0.007415771484375	0.375	1	8.395199999999999	49604	46194	0.35	8.395199999999999	3	8
#	#	#	#	-4.842821190199;-1.181953272181	#	-4.6536824420281;-2.3619314943319	0.1533096260492;0.17204833247347695	-5.7614568803865;-1.9528846729134999	#	-6.27388792416305;-1.9158948869969503	0.12580635736488993;0.81573039997511	#	#	#	#	-7.021889865641301;-2.8358737952386996	0.08951206302232001;0.8837701786216801	#	#	-7.059952902734199;-2.8769266789857997	-0.08614114610662998;0.9095542068846301	#	#	#	#	#	#	#	#	#	0.045698813647319925;0.9265846979326802	-6.4798731028607;-2.210109507854558	#	#	#	#	#	#	#	-7.7571906015427;-3.7974335768772995	#	#	#	#	#	#	#	#	#	#	0.18999521806278985;1.61483892927721	-6.85636186142875;-4.542544990731249	0.4449716404508599;1.49467315374914	#	0.63808288730798;1.3874820966120198	-8.228110475743149;-6.555797339436849	#	#	0.479307772231764;1.166136900832236	#	0.556032774764312;1.2093076868456878	#	#	#	#	#	#	-10.958573374019;-8.307299784221001	#	-10.2609058346649;-8.194381330415101	#	#	#	#	#	#	0.362942606407056;0.900543513794944	#	-0.15343269600823;1.06710192707823	metro_station	0.05000112687404436	0.5588235294117647	1	5.0	46195	46195	0.3	5.0	0	0
#	#	-6.205527314615564;-0.97355365547268	-0.04609362507586495;0.743544070453865	-5.450530921869451;-1.60661960795055	#	#	#	#	#	-6.8726079322545495;-3.1116002426454497	-0.05056226128082003;0.65618919700282	#	#	#	#	-10.766439772202821;-3.1895021691375	#	#	0.05883827977845002;0.69255298915955	#	#	#	-0.33007211074344;0.99943037622744	-7.03507666496005;-4.96766701693995	#	#	-0.07537560154501999;0.61440936769702	#	#	#	#	#	#	-7.9956495155268;-5.338040664113199	#	#	#	#	#	-8.228132178194032;-7.5230051938883005	#	#	-0.14117957883002002;0.57135720770602	-8.978640335791649;-5.167429436768351	-0.2002095807334099;0.8099783135054099	#	#	#	#	-9.0351873738632;-6.1722959967768	#	-9.0578033625085;-6.2812231176715	-0.33602803562714;0.7136734776711401	-8.1116086532678;-6.0916076487122	#	-9.07201917432385;-7.028080896616151	#	-9.458933790242199;-7.360079435557799	#	#	#	#	-0.12436986754915752;0.8394634152231575	#	#	#	#	#	0.3956909630027372;0.7542178711343834	#	#	-10.032416381485001;-8.753446670335	#	#	#	-10.5363177325041;-8.1778280401959	#	-10.0155552913471;-9.0978439096129	-0.023957677759674945;1.048133545221675	bus	0.004115226337448558	0.3333333333333333	1	21.0	46387	46239	0.3375	21.0	1	3
#	#	-6.9652739980947995;-4.3610517369452	0.3739010084644;1.1442792480056	-7.3667220061588505;-3.76686855344115	#	-8.454491088073599;-4.4620705208096245	#	-7.5154515712085;-5.1811653795315	0.8519356861855001;1.4745275467945	#	0.52172688516089;1.58082359913182	#	#	-7.8074015938832;-5.1299424103568	0.478150436398295;1.495617260233705	#	0.34296770289928;1.58278524920072	#	#	-8.7675233475074;-4.7172916070526	#	-8.173134062456;-4.235689441724	#	-9.3193047822356;-4.517579148124401	0.3420949985237699;1.0450686633522301	-8.5922393049874;-4.663269660432601	#	#	#	#	0.20503423841737994;1.20010903362862	#	#	-8.9912902658878;-5.1415612008606	#	-8.9457441564596;-4.499195608440401	0.12739504405644997;1.08621814814155	#	#	#	#	-8.5957674756276;-5.353891484112401	#	-8.4368387049736;-4.8194181906464	-0.10210014179672999;1.18676027499073	#	#	#	#	#	-0.3312149270404901;0.9284295133084901	#	#	#	-0.00116056173190493;0.602522134651905	#	0.15671987565075002;0.6785343036992499	-9.0937012237629;-6.829147841077099	#	-8.4931351369623;-6.5665650764176995	#	-8.801117672568001;-5.1961171982463	#	#	-0.43627799199127293;0.6968592609232729	-10.844812199795697;-6.6836076240545	#	#	-0.241598734051381;0.476636479621381	-8.8724746175046;-7.201667571515401	#	#	#	-9.3035208594504;-6.116301699618328	-0.18746415644745054;0.5139462945714506	#	#	#	-0.10783357552745498;0.370484047033455	home	1.0	1.0	1	6.75	49578	46339	0.4375	6.75	4	4
-6.158387330486276;-2.6871994841937252	0.33610803015088403;0.8680728603691159	-6.782712525552871;-3.1601560282571297	#	-8.4673009750899;-3.90123506285385	#	-7.4369021742184;-5.308732610211	#	#	#	#	#	-8.494524105183249;-5.116483671081999	#	#	#	#	0.111189338405;1.079796796453	#	#	#	#	-9.1117905430065;-4.8462255372135	#	#	-0.12352408464161008;1.09743017532361	-7.905887757831101;-4.6192167855514	#	#	#	#	#	-9.5685497397126;-3.1271250989760833	#	-7.273204740615;-4.2032181650524	#	#	0.2559195679846;1.8237829434130486	#	0.06993111190889989;1.80584579062337	#	#	-9.6464498512256;-5.7811361690344	#	#	0.697820499518875;1.133246316001125	#	0.16032482311065988;1.51925237508534	#	#	-8.4221440993848;-4.1278070337552	#	-7.90944271339575;-5.33118962890425	#	-8.064253162538;-4.154573798882	#	-8.2095233711301;-4.617147004249901	#	-8.4867904886516;-4.951877891288399	#	#	0.43671463600862404;1.7432644601713758	-10.9364965754306;-5.532869019161189	0.5706138655257125;1.6100419155742876	#	0.362332031408932;1.207383542057068	#	#	#	#	#	0.8797453806885429;1.599850977731457	-11.075753611857499;-6.559646423539999	#	#	#	#	#	#	#	home	1.0	1.0	2	6.6	49955	46374	0.35	13.2	5	5
#	#	-5.61060756327346;-1.83448528460654	#	#	0.44937293114364;1.4120821798683598	#	#	-6.976179010621001;-2.799035299199	#	#	-0.03396453338208;0.77375141894208	#	#	#	#	#	-0.15551120479948;1.3984506699678292	#	#	-8.8930437370272;-5.1854443265838	#	#	-0.17176258717780007;1.0284827135598	#	#	-9.3335640778622;-4.3207407382578	#	#	-0.16360549316083495;0.862771983032835	#	#	#	#	#	-0.07292306933678508;0.4670102024287851	-8.3953513838964;-6.588941036263599	-0.36038917680928007;0.74758418791128	#	#	#	#	-8.6919180839106;-6.3851986284094	#	#	-0.32151802037563504;0.775755037159635	#	#	-8.1449822981476;-5.693433873012401	-0.54083788105176;0.8362507439517601	#	-0.11618348239125001;0.18690719766234315	#	#	#	-0.2611814843278;0.5714843037877999	#	#	#	#	#	#	-10.572898894397198;-8.1995407493228	#	#	#	#	#	#	#	#	-0.13896460490225102;0.505340402978251	#	#	#	0.09061360424054943;0.7920240552594505	#	-0.131762117368064;0.49254861379206405	#	-0.159050142996305;0.814078813248305	beach	0.8007081039652487	0.9565217391304348	1	17.79365074756625	49990	46392	0.2875	17.79365074756625	22	23
