A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-4.74608297100362;-3.0533385012563796	#	#	#	-6.897231893005399;-3.3047574344546002	#	-7.1895247802535;-3.6266669087465004	#	#	0.5856427817536299;1.37653131840437	-7.61533355224825;-3.46153172661175	0.5753255815482201;1.22227087284978	-6.300092369921201;-3.3038880454988	#	-6.8745356966648;-3.6851901192152	#	-7.7453122681048505;-3.00027814351515	0.13003964698939996;1.0639350081826002	#	0.17700148720085995;1.23503827240198	#	#	#	#	#	#	#	0.21231949049343002;1.25552282695257	#	#	-8.4653164993003;-4.952482320364428	0.24734469110262503;1.52116440491848	#	#	#	#	#	#	-11.06456609848701;-5.2622383803579	0.54044641857902;1.37167830224698	-9.2435230254384;-5.0041467288416	0.3923340989313;1.5798954098247	#	#	#	#	#	#	-9.131585409519001;-5.552971188161	#	-7.73934166252625;-6.0866153263137495	-0.023965592349539988;1.1978181362435398	#	0.17542096756230008;1.4244196497356998	#	0.16568019156355995;1.25105420190444	#	#	#	#	#	#	#	#	#	-0.10775927127773155;1.1823866300857315	#	0.4325317049208195;1.1696678452691804	-10.924775159201;-9.605716964998999	#	-11.2141557578475;-9.5514951333525	-0.1693816804618875;1.2376767350158875	#	#	-11.23741019967715;-9.129063353522849	-0.11934954514209606;0.817116551598096	-11.473440716189899;-10.3785695604156	#	residential_area	0.3540925979614258	0.8125	1	17.649727832064	349730	347599	0.3875	17.649727832064	13	16
#	#	#	#	#	#	#	#	#	0.39425458815775005;1.53567299927425	#	#	#	0.3804521963998001;1.5221203575201998	#	0.747491570632145;1.247602382347855	#	0.7710455591684;1.6427922714116	-7.2896013231299;-4.126245240070101	#	#	0.6574384965805601;1.85978760207944	#	#	#	0.5566416794124098;1.55560425574759	#	0.77371448993501;1.24999458774499	#	#	-8.01660392450315;-3.77286064855685	0.63606680820648;1.5495780956135201	#	#	#	0.60255654709225;1.60243297628775	#	0.6057063116766;1.8841371171233998	-7.086075650502;-5.193400547357999	#	#	#	-7.7977085476228005;-4.306457479837199	0.87586839889198;1.58840518542802	#	#	-7.0193876502828;-4.5257956819772005	0.8800842659325551;1.659469185447445	#	#	-7.0011136770530005;-4.7238137180069995	#	#	0.6277052427740399;1.55694920536596	#	#	-8.7526875331408;-4.7886860248592	#	#	#	-8.1369236848212;-6.6789787741388	#	#	0.9626479147221549;1.454013902017845	#	#	#	0.49983351929898745;1.9021660207810123	#	#	#	#	-10.274714623522499;-7.1625549930575	0.8287385890497045;1.6354520805902957	#	#	-10.1108040052794;-8.5384775437406	#	#	0.5179557054662;1.1777041503777999	home	0.13168724279835387	0.6666666666666666	1	3.6666666666666665	349862	347622	0.3375	3.6666666666666665	2	3
#	#	#	#	#	#	#	#	#	0.39425458815775005;1.53567299927425	#	#	#	#	#	0.747491570632145;1.247602382347855	#	0.7710455591684;1.6427922714116	-7.2896013231299;-6.733834901821334	#	#	0.6574384965805601;1.85978760207944	-7.9049277426831;-3.2456182748169	#	#	0.5566416794124098;1.55560425574759	#	0.77371448993501;1.24999458774499	#	#	-8.01660392450315;-3.77286064855685	0.63606680820648;1.5495780956135201	#	#	#	0.60255654709225;1.60243297628775	-6.7400406945878;-4.8641530258921994	0.6057063116766;1.8841371171233998	-7.086075650502;-5.193400547357999	#	#	#	-7.7977085476228005;-4.306457479837199	0.87586839889198;1.58840518542802	#	#	#	0.8800842659325551;1.659469185447445	#	#	#	#	#	0.6277052427740399;1.55694920536596	#	#	-8.7526875331408;-4.7886860248592	#	#	#	-8.1369236848212;-6.6789787741388	#	#	0.9626479147221549;1.454013902017845	#	#	#	0.49983351929898745;1.9021660207810123	#	#	#	#	-10.274714623522499;-7.1625549930575	0.8287385890497045;1.6354520805902957	#	#	-10.1108040052794;-8.5384775437406	#	#	0.5179557054662;1.1777041503777999	home	0.028462802079628785	0.7777777777777778	1	4.12224	347622	347622	0.325	4.12224	0	0
#	#	#	#	#	#	-6.1291608209329;-4.0851667324471	#	#	#	#	0.45623150513025;0.87691689696575	-6.9843290061855;-4.2151277890945	#	#	#	-6.8663980826052;-3.411273707034799	#	#	#	#	#	#	0.13555684369763993;0.92956527341636	#	#	-8.936777669561454;-3.7918312641283998	0.28720796668353005;0.89487567768247	-8.1121714671123;-4.4476972718877	#	-7.9864752796925504;-4.55106405630745	#	#	0.11186460721013491;1.1266969966338651	#	0.19617172713462;0.9160827561553802	-7.6088775108864;-5.8024671632536	#	#	-0.12207655470953016;1.22206828553353	#	0.23139094573718005;1.15012092242282	#	0.15006271477029998;1.3376240256637	#	0.16801211090739504;1.0214467112126049	-9.518872638969999;-4.59730954363	#	#	-0.08449700858504006;1.1204555382930401	-8.280550104684;-6.328578711216	0.04394759015194988;0.97319348877005	-8.74748661168271;-8.479310082741751	#	#	0.20134194758787005;0.90910786748613	-9.4721579222356;-6.4991567910244	0.21618206777292998;0.8632319585530699	#	0.244176827955628;0.714112547524372	-9.7257057729871;-7.1743021792929	#	#	-0.09289513539574257;1.2111146001197426	#	#	-10.781696784489;-7.266642704771001	#	-9.6470165712595;-8.3213797763605	#	#	0.31989537656165357;0.9073499425703465	-10.533411443892499;-8.2738982875275	#	-10.3601272023111;-8.7807967289289	-0.012325150172475041;0.886919017800475	#	#	-11.140391947089899;-8.9990653897101	#	bus	0.00041152263374485585	0.3333333333333333	1	15.959999999999999	347672	347672	0.425	15.959999999999999	0	0
#	-0.20924859031602405;0.5455310160930732	#	#	-8.024849472308551;-4.5470249501914495	#	-8.0835850803325;-6.5351047102674995	#	#	#	#	#	#	-0.7434694442316163;1.02134238272785	-10.4959167525812;-4.79825392289	0.11450543596621504;0.8560490533377849	#	#	-10.96746120262355;-7.7144968593105	-0.27507167720175013;0.8922975242897502	#	#	#	#	-9.65099393417005;-7.58358428614995	#	#	-0.03598469013087996;0.93902229231871	#	0.169606495842745;0.724859884603255	#	#	-11.656741401177001;-6.945148492622999	#	#	#	#	#	-11.787343955857;-6.8528695798029995	#	#	#	#	#	#	-0.0384520646781501;1.202255377877415	#	#	#	#	#	#	#	#	#	#	-10.99751088365315;-9.32519774734685	-0.20311685520780998;1.32058127469381	#	#	-12.2220983698572;-8.681375015342802	#	#	-0.08284832352315752;0.8809849592491575	#	#	-11.863204645289;-9.298165181711001	#	-12.18638136459715;-9.049040950002851	-0.10454238253178699;0.5305126519449874	#	#	-11.709657661215;-10.1095028353775	#	#	#	#	#	#	#	office	0.3276800000000001	0.8	1	19.89298145481606	349997	347696	0.275	19.89298145481606	48	60
-6.475375137156175;-3.2764373180238247	#	-5.85139993674405;-1.4438909737089798	-0.07230987536459998;0.6980683641766	#	-0.2516501781095975;0.5854791556900201	#	#	#	-0.054965349977999955;0.43243980396570525	-6.291832592672501;-3.3069058548875003	#	#	#	-5.5127941091812005;-2.3947906663124	#	#	-0.23177049227307994;1.14365209815508	#	#	-6.7776149625892;-4.2545197800108	#	#	#	#	#	-5.6605780988478;-3.8993158443922002	-0.009335993708290025;0.95964765356029	#	-0.00018226337724502883;1.0654645301121248	#	0.34466576708835994;1.02979923264364	-7.460919107625;-4.095495601515	-0.14545081591451503;1.035747538988515	#	#	#	#	#	-0.055768251784880096;1.1782007818808802	-7.2412922946069;-3.4072418421531	-1.4287258052157008;1.9605091369094485	-6.9193826966214;-3.6151629360386	#	-8.20215354893905;-4.13255547032095	-0.11276073869227998;1.00192935150228	-7.694595915460452;-4.540848786321599	#	-7.628952591689999;-4.40323097967	-0.2682891925015601;1.00121438367356	-7.3683751481841995;-4.8308123366758	#	#	#	-7.425377142913;-5.144730847447001	#	#	0.2419355432233822;1.2846272863855601	#	0.47541623830334;1.01764976088266	-8.3513394281086;-6.9889479423935	0.11408745136076903;0.808192045447231	#	#	#	#	#	#	-10.2423789866457;-7.679481183174301	#	-11.351158921246908;-7.985712890658	#	-10.61267806767;-7.9673706978825	#	-11.025196432678051;-8.157464783641949	0.14430319219419696;0.755789226415803	#	#	#	-0.16992461875073547;1.150226839906835	train	0.0	0.0	1	11.5	347728	347728	0.45	11.5	0	2
-1.47817886749725;1.92494647200525	#	-1.61022226298636;3.199413766590874	#	#	#	#	#	#	#	-7.1455391752996;-2.8132725464289	#	#	-0.34889355101254993;0.88791362353455	#	#	#	-0.01474604366943999;0.52767413283744	#	-0.5191661633774642;0.3075180934162035	#	-0.14165973913052998;0.66616856612653	#	#	#	#	-7.1396808434059;-3.5494154785540992	#	-6.9710084573619;-2.7636491961780996	#	#	#	#	#	#	#	-8.4861829952096;-4.0396344471904	-0.08885627973208998;0.57166630308209	#	-0.43696091161672007;0.9732894125727201	#	-0.51378118639191;1.03930996467191	#	-0.361860521533145;0.8454934778751451	-8.353837825610398;-3.9852121224781003	#	-9.1765523387244;-4.3206100846556	-0.316151241635505;0.703044422345505	#	#	-8.678381385508;-4.774438598572	-0.25707830943559;0.7960670423315901	#	-0.4040656468228001;0.8005098602408001	#	#	#	#	#	#	#	#	-9.8547389235841;-6.7801613265559	#	-9.413299828662;-7.747071377157999	#	-11.751204276258832;-6.8000582771380005	-0.128231418972518;1.143216715704518	-9.1333356086726;-7.1890683094874	-0.14729823908296247;1.2702712615869625	#	0.3613501740222636;1.1919226975402961	#	#	-10.3015809184184;-7.309165284641599	#	#	#	#	#	car	0.6472278485082303	0.9166666666666666	1	25.75388102590013	349984	347732	0.35	25.75388102590013	22	24
-7.788864443146394;-2.881388893974375	#	#	0.339623223859725;1.013704183458275	#	#	#	0.8202329546148499;1.29266301486515	-8.31409118890925;-4.68980473341075	#	-8.4870693266753;-5.0245543108446995	#	#	#	-8.1347330303056;-5.8397680158544	#	#	0.8543302906246399;1.47423906377536	#	#	#	#	#	#	#	#	#	#	-8.73376029143555;-6.0871955948844505	#	#	#	-7.9732895857766;-6.1155011672082	#	-8.6553873070166;-6.4873379808633995	#	#	#	#	#	-8.5794608660025;-7.008128713357499	#	#	#	#	#	-9.789281135231999;-6.4634400562144	#	-8.2619384901462;-6.8965225916142	#	-9.2500198087252;-7.0377855627948005	#	#	#	-10.301742323805598;-6.2617403146944	0.9418973693107551;1.795379802129245	-9.59288914279075;-7.425075817949249	0.03072981805503172;1.7504906915494698	-9.361441075400801;-7.593984776719201	#	#	0.2475531279142532;1.431613906061747	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.08560602902137493;1.322634363230625	home	1.0	1.0	1	17.132077297664	349917	347760	0.2625	17.132077297664	16	16
#	0.38361767091094;1.03060192387906	#	#	#	#	-7.802066656874161;-5.2325976039423	#	-7.45431317321425;-5.05859839754575	#	-7.275786664441849;-4.82814673945815	#	#	#	-8.6036747852704;-3.8862467000096	#	-8.0416648382917;-3.5898699697682996	#	#	#	-7.583579337907146;-5.072569687541	0.22312966924192007;1.12489149836608	#	#	#	#	-7.745372981750501;-5.3744430238295	0.26837193736840004;1.2537790362856	-6.83845726823575;-4.4633351046642495	#	#	-0.23488557149298012;0.41146171578871543	#	-0.04600790642146002;0.68600234168746	-7.1828222663022006;-5.2945212402978	#	#	#	#	#	#	#	-8.7581324133722;-4.456412347707801	-0.31235061820959004;0.91479606971359	-6.853667641343749;-5.23874776887625	#	#	-0.48931730187262507;1.009499851040625	-7.4420245084548;-2.6679565226652002	#	-7.0492454697666;-3.9911569533334	#	-8.932137192021536;-3.7133749107274996	#	#	-0.21594774124524496;1.12111233738309	#	#	-7.3048999061915;-5.3717445795085	#	-8.0143463058508;-5.3067343288692	#	-8.9470436629241;-5.8724660658959	#	-8.8877755567045;-5.659457931915499	#	#	#	-8.7064232285089;-5.7900222797311	-0.11279846606858648;0.39752655417258653	#	#	#	-0.21190809440151753;0.8199347436155175	#	#	-8.36343555007395;-7.39859885776605	-0.34872635868056;0.7855849437578001	#	#	home	1.0	1.0	1	7.0	347931	347768	0.3875	7.0	1	1
#	0.525215260055246;1.2251384464301969	#	0.5427283219261101;1.04347417762789	-7.49519909709945;-3.6512877831805497	0.1030478962136;1.3200207274228801	-7.6745776816246;-4.450050633298593	#	#	#	-7.76794582203615;-5.911330220456034	#	-8.33039461877725;-4.89899311064275	-0.007445737500769933;0.9690104403911999	-7.796674802958;-5.884203957582001	#	#	#	#	#	#	-0.22451246949876008;0.82754299781276	#	0.08365403162691998;0.61914808887908	-8.3382888839378;-6.0951945416564	#	-8.719051399164101;-5.5352311699559005	-0.01823261011443006;0.85526568270088	-8.0218821086737;-4.5815146589534	0.09719534095395005;0.6019711489180499	#	#	#	#	#	#	#	-0.5052093401473001;0.9862932662073001	#	#	#	#	-8.7638091283092;-6.6441209800108005	-0.052786524840635285;0.50274098670246	#	#	#	#	#	#	#	#	#	-0.26058398638326;0.5826188685612601	-9.563560768684399;-7.0874305050355995	#	#	#	-10.426075067736;-8.216754694384	#	-10.2193748289434;-6.733116183252489	#	#	-0.18123194384363753;0.4802222698236376	#	#	#	#	#	#	#	0.07989093198655794;0.45633584998953747	#	#	-11.43314985213665;-9.06415414206335	#	#	0.054337586814280026;0.57459652944772	#	#	beach	1.0	1.0	1	17.6002081792	349940	347780	0.3375	17.6002081792	14	14
#	#	#	#	#	-0.06773535728115998;0.72898953821516	-6.0492453094942;-3.9433120062057996	#	-7.298215234829;-1.831585822379183	#	#	#	#	#	#	#	-7.0222160799185005;-4.6966515963615	#	#	#	#	#	-8.7656582424109;-4.237596928569099	#	#	#	-8.7451972980171;-4.8839685094029	-0.10821175656574006;0.9288087867727717	#	#	#	#	-9.0509390129183;-5.4835900964416995	#	-9.9831186773064;-4.7328557067482	#	#	#	#	#	-12.217408627766709;-5.800183143960799	#	#	#	#	0.21495384084158498;0.685213722642415	-9.0801346864936;-7.733184835421583	#	#	#	-9.9888960580688;-6.995873254751199	-0.3971214683030301;0.9864224251950301	#	#	-11.0338091292956;-7.037121675153801	#	#	#	#	0.13180331416790003;1.0355258518001	-9.509216960781298;-7.0619522892786994	#	#	0.3281890800793625;0.9896432937466375	#	#	#	#	-11.2607058626221;-7.990801768537899	0.3025407671030125;1.069006068793772	#	#	#	#	-10.28764478046285;-8.757187341549601	#	#	#	-11.149358226872899;-8.6681385651471	#	car	0.3276800000000001	0.8	1	28.44558199787462	349954	347804	0.275	28.44558199787462	52	65
-2.5667895683260253;0.22377321006602524	#	#	#	-4.6686924010999;-0.6417376912800998	0.25979896529426;1.03992542546774	#	#	#	#	-5.0090448988675496;-2.44200790437245	#	#	#	-5.6298353371024;-2.8248780972176	#	-5.7336606603805;-2.0792021862195	1.10068705335544;2.4954817929445596	-7.04360898451745;-2.02350041792255	0.9639390514179;1.5643003550421	-5.1413028538922;-2.9501938795477995	#	#	0.7467071753159199;1.7438340405440802	-5.79547561493135;-3.32792216406865	0.9690650662052949;2.3195144749547048	#	1.1476795437607;1.6403830932193	#	0.9323649532897449;1.487618342050255	-8.0229170189535;-3.3076467123464997	0.6018990639273;1.1728436185567	#	0.7034265622283099;1.8014419343916899	-7.4065959719888;-3.3502456198312007	1.2091905845296198;1.92910161355038	-7.3442093742912;-3.3145247526488	#	#	#	-7.5401312446169;-3.7060807921630996	#	#	0.8057656693137398;2.1516684883262602	-8.22118736827905;-4.15158928966095	0.5794009641191701;1.5199207277208302	#	#	#	0.8126460990969999;2.426421831523	#	0.98901816958823;2.0834633390717703	#	#	#	#	#	1.37699736832702;2.3437693883673365	-7.9396374702732;-6.3931132089268	1.085915859669188;1.9173405942908122	#	1.5397886835582126;2.0501597086217878	#	#	-9.149470909523501;-5.7128747282965	1.105271365182804;2.411260063457196	-8.920320638465;-6.545284098114999	#	#	1.1587967907498296;2.27395146461017	-8.841432298941399;-6.9947508270586	#	-9.3992859243775;-6.713449530962501	1.0077343855362977;2.2271850122837025	#	1.072979316925148;2.080132785054852	-9.170310233688651;-7.41931031061135	#	-8.972044983657101;-8.0543336019229	0.7615727362307199;1.4458369254982015	train	0.1	1.0	1	1.0	347816	347816	0.525	1.0	0	0
-2.5667895683260253;0.22377321006602524	#	#	#	-4.6686924010999;-0.6417376912800998	#	#	#	#	#	-5.0090448988675496;-2.44200790437245	#	#	#	-5.6298353371024;-2.8248780972176	#	-5.7336606603805;-2.0792021862195	1.10068705335544;2.4954817929445596	-7.04360898451745;-2.02350041792255	0.9639390514179;1.5643003550421	-5.1413028538922;-2.9501938795477995	#	#	0.7467071753159199;1.7438340405440802	-5.79547561493135;-3.32792216406865	#	#	1.1476795437607;1.6403830932193	#	0.9323649532897449;1.487618342050255	#	#	#	0.7034265622283099;1.8014419343916899	-7.4065959719888;-3.3502456198312007	1.2091905845296198;1.92910161355038	-7.3442093742912;-3.3145247526488	#	#	#	-7.5401312446169;-3.7060807921630996	#	#	0.8057656693137398;2.1516684883262602	-8.22118736827905;-4.15158928966095	0.5794009641191701;1.5199207277208302	#	#	#	0.8126460990969999;2.426421831523	#	0.98901816958823;2.0834633390717703	#	#	#	#	#	1.37699736832702;2.3437693883673365	-7.9396374702732;-6.3931132089268	1.085915859669188;1.9173405942908122	#	1.5397886835582126;2.0501597086217878	#	#	-9.149470909523501;-5.7128747282965	1.105271365182804;2.411260063457196	-8.920320638465;-6.545284098114999	#	#	1.1587967907498296;2.27395146461017	-8.841432298941399;-6.9947508270586	#	-9.3992859243775;-6.713449530962501	1.0077343855362977;2.2271850122837025	#	1.072979316925148;2.080132785054852	-9.170310233688651;-7.41931031061135	0.962424087944888;2.0549678674751117	#	0.7615727362307199;1.4458369254982015	train	1.0	1.0	1	3.0	349690	347816	0.475	3.0	1	1
#	#	-5.33341119222858;-3.11982227025142	#	-6.27231061432405;-4.7799437462946	#	-7.532147095378;-3.815794207222001	#	-7.42757877227025;-4.540435324669749	#	-6.5871003519841;-5.0349384483359	#	#	#	-8.09396208603;-1.4788348952149422	#	#	0.25805374683128;1.01356756410872	#	#	#	#	#	-0.2885521266098401;0.8954054803300802	-8.08280876667915;-3.21439249876085	#	-6.6151690092496;-4.447461619150401	#	#	#	#	#	#	#	#	#	-7.5168978572386;-3.019713556182	#	#	#	-8.0707661902021;-4.9909551710179	-0.23092793441922999;1.1471670306092299	#	#	-7.645480567480999;-3.769672873559	-0.12630232862331497;0.692298206363315	#	#	-8.317731768067599;-4.8620635041884	#	#	#	#	-0.029022482587720055;0.45280772023772003	#	#	-8.5477089785497;-6.9373333658103	#	#	#	#	#	#	0.04988459514862248;0.8171469163412101	#	-0.24549877595034997;0.9086741920661621	#	#	-12.740390972774396;-5.225185684086432	-0.11359608626437595;0.7936483941643759	#	#	-11.2930010357075;-8.607164642292501	#	#	#	-10.4788915285232;-9.3353813746768	#	#	#	beach	0.37190058068567605	0.8205128205128205	2	27.908217074243613	349988	347823	0.3	55.816434148487225	32	39
#	#	-6.66869314691858;-4.4551042249414206	#	-7.2134357342772;-4.2847413998628	0.41609744546523997;0.88085363450476	#	0.3832820797127;0.9781940074353	-7.65160487341575;-5.1330329297642505	0.24705120488075;0.9734083755912499	-7.6589129565883;-5.3903686358717	0.00027651130968997517;1.02674886738831	-7.4515803935989995;-5.765979652761	#	-8.1642831207508;-5.1043297681492	-0.07591260327665506;1.114006224598655	-7.7366535471234;-5.4775337630965995	#	#	-0.13776145394220002;1.0629611533062	#	#	#	#	#	0.18169347433528;0.7736712973487201	-9.1328130006647;-5.8135110595752995	#	#	0.15644286199596003;1.23329791898604	#	0.42971208060303995;1.04959473991496	#	0.30998810228924;1.3747302813567601	-11.3198871024664;-6.1445435497136	0.6659658987521699;1.18590164193383	-11.546207753979399;-6.613317958520599	#	#	0.5062346582847199;1.29950046564128	-11.7567489281146;-7.105605756285399	0.20218431525614;1.64590285004786	#	0.6254597563322;1.4171672969278	-11.6716518659684;-7.5374569924516	0.337747030763625;1.644024480210375	#	0.581485949555125;1.081091667192875	#	0.38110698231611995;1.06965129481788	-10.904881979760601;-9.1481077256394	0.31567233995148;0.89386978798052	#	#	#	#	-12.21744090512355;-8.56312701467645	#	#	#	-11.231917725332801;-9.5656949702672	#	-11.209243356896401;-9.6989245373036	#	#	#	#	#	-11.46040263648435;-9.73707480311565	#	-11.9739643391387;-9.2918793442613	-0.17121146591397945;0.8331463404879795	#	-0.14359239986385103;0.719403428295851	#	#	-11.51161422151555;-9.975022452284449	#	-12.0816294946207;-10.0762601789793	#	forest_path	1.0	1.0	1	4.666666666666667	349714	347860	0.5	4.666666666666667	3	3
#	#	#	#	#	-0.06773535728115998;0.72898953821516	-6.0492453094942;-3.9433120062057996	#	#	#	#	#	#	-0.06343468177280992;0.7547608336968099	#	0.09417586926015004;0.61153188137985	-7.0222160799185005;-4.6966515963615	#	#	#	#	#	-8.7656582424109;-4.237596928569099	#	#	#	-8.7451972980171;-4.8839685094029	-0.10821175656574006;0.9288087867727717	#	#	#	#	-9.0509390129183;-5.4835900964416995	#	-9.9831186773064;-4.7328557067482	#	#	#	#	#	-12.217408627766709;-5.800183143960799	#	#	#	#	0.21495384084158498;0.685213722642415	-9.0801346864936;-7.733184835421583	#	#	#	#	-0.3971214683030301;0.9864224251950301	#	#	-11.0338091292956;-7.037121675153801	#	#	#	-10.721457594018801;-7.849341108661201	#	-9.509216960781298;-7.0619522892786994	#	-10.830913001815;-8.133915109685	0.3281890800793625;0.9896432937466375	#	#	#	#	#	0.3025407671030125;1.069006068793772	#	#	#	#	-10.28764478046285;-8.757187341549601	-0.10508502773012257;0.8840835570401226	#	#	-11.149358226872899;-8.6681385651471	#	car	0.3564069207836508	0.8135593220338984	1	28.438811418877886	349954	347872	0.2875	28.438811418877886	48	59
