A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-6.11759411359085;-3.80346888272915	#	-7.04754848802161;-3.5969539919983897	0.933228641461305;2.146574368738695	#	0.85763993467202;2.00293197194798	-9.57234703868646;-3.6329765441629003	#	#	#	-7.4257106314011;-4.6795780326389	#	-7.793248009408;-4.422046527732	#	-7.6518516336436;-5.038141478296399	#	#	1.19229227922024;2.39336552719976	-7.5958198538521;-5.2576870968079	1.07857672842255;1.77899824931745	#	#	-8.5460404194143;-4.4117235676457	0.88025171455496;1.8404479551450401	-8.5814453856272;-4.3132448219728	0.99385706599075;1.91882241444925	-8.0351016648623;-5.2577265712977	0.9172718983460499;1.65632722253395	#	0.54628714331855;1.7240973619014501	#	#	-9.376092234467;-4.664499325912999	0.5464642838783099;1.6444796560416899	#	#	#	0.76657729463199;2.02370091998801	#	0.9509397494444201;1.9645571699555802	#	0.82290695715345;2.02600573614655	#	#	-9.12669868938945;-5.038273648014151	0.597608272864425;1.207204415939575	#	0.675984726326025;1.575275018073975	-8.4284061129362;-6.428458713483801	0.47435077463267983;2.04509248752732	-9.0894221885788;-7.176088407044949	#	#	0.6468678905791;1.2491556441109002	-10.495623015996;-5.934330425064	0.726999045981855;1.996814372858145	-10.5521074258777;-6.464230870462299	#	-10.291075486238801;-7.418959000881201	1.0060095306176962;2.010196776894284	-10.7048355983667;-7.85164200038718	0.801016698430995;2.230055568609005	#	#	-10.00685516701775;-8.496835632842249	#	-10.958272812470499;-7.9657267716295	1.005104908698606;1.8278066429013942	-10.3028297065594;-8.967106225513326	0.8651235620542306;2.0180800892657693	-10.3879024626645;-8.8490012360955	1.007079064896131;1.878785840263869	#	#	-11.35266002597185;-8.31868306394815	#	#	0.68069363368044;1.8079213427195602	-11.490356340859101;-9.2130725417409	0.9297850968153599;1.4575838527446399	forest_path	0.1	1.0	1	2.0	296590	296590	0.6	2.0	0	0
#	#	#	#	#	0.04252071512964012;1.00522996385436	-6.781818033803599;-2.3221945680164	-0.03624752971315004;0.78613072331515	-6.778712855941;-2.6015691445189995	0.23431556992637503;1.012555395687625	-6.21273256933895;-3.40690143582105	0.42450351987043994;1.03029048411356	-5.94135647736125;-4.43635581589875	#	#	0.32979861083925005;1.19205863103875	-6.522259827320701;-2.7349119540992994	#	#	0.381655559147375;0.798573131108625	#	0.047911904825009954;1.0898537279441918	-5.547098122975201;-3.4471276585848	0.3740586175083999;0.9280179870795999	#	-0.006749698534534998;1.306701096276535	#	0.43491575880976996;0.97688966321423	#	#	-6.50516119776235;-3.33919399189765	#	-6.417743903467501;-4.7350321504125	#	#	#	#	0.16395761756886995;1.59153868365113	-7.377303200497;-3.7947396124029993	0.27879108966003985;1.42461947806396	#	0.17946561786277004;1.55756058289123	#	#	#	0.52290121318762;1.2892506501963799	-7.6111706689844;-4.3957494466956	0.5654396529938;1.3648088012142001	#	#	#	0.37580154159268003;1.36699716678532	-6.897810433609;-5.046756937051	#	-7.9050983957162;-4.712193582063801	0.8037852618366501;1.42828460292335	#	#	#	#	#	#	#	0.753951595868985;1.925670488651015	#	0.975050931261479;1.800896725758521	#	0.914787290943617;2.6355373805213924	#	#	#	0.7850950215547995;2.0547548900252006	-12.071272347356008;-7.429021793482501	#	#	0.9128437812216315;1.6861937656783685	-10.7182344270095;-8.2168059654705	#	#	#	residential_area	0.13168724279835387	0.6666666666666666	1	7.0	298381	296615	0.45	7.0	2	3
#	#	#	0.17356098220683513;1.348387797507165	-5.8132502334302;-1.6642665930097995	#	#	-0.12765600552250006;1.6757803115095715	#	0.6188659976491251;1.454396345764125	#	#	#	#	#	0.32491880767933;1.4631020343426702	#	#	-5.503935382087301;-4.0638412253327	#	-5.2107215647906076;-5.153115113825001	#	-7.712054639798701;-3.3152414799813	#	-7.223785734711051;-3.8772807509922	-0.09002027703328996;1.27892843868529	-6.807011259005;-3.4199684619749995	#	-7.23542699281985;-3.63881343084015	#	#	#	#	0.617776153114155;1.166783839195845	#	#	#	0.19465382239743;1.25302119478196	#	0.3774977052015799;1.74587030354556	-8.2308160036788;-3.7053794040612	#	#	#	#	#	#	#	#	#	-8.519868704084999;-5.072347293402601	#	-8.15753557109575;-5.57928248660425	#	#	#	#	0.19875153669734996;1.6918865456129	#	#	-11.0879118013425;-7.182702219157499	#	#	0.4328604261593749;1.5298922233294299	#	0.552332784894479;2.0846467329726144	#	#	-10.10534598743425;-8.11689079508575	#	#	0.16111632007949794;1.4497263358405021	-10.888353549625;-8.756737364375	#	#	#	#	0.02651742896978404;1.33620880810368	-11.2926131247958;-9.599193061704199	#	residential_area	0.1	1.0	1	13.2	296622	296622	0.3375	13.2	0	0
#	0.21740312654788402;0.9339822318901159	#	#	#	#	#	0.17998972856645012;1.21233689726155	-6.4594402625195;-3.7449637972204997	#	#	0.26132985905186;1.23083246900069	#	#	-7.3700710924448005;-4.9476080216352	#	#	#	#	#	-6.971813703155799;-4.1449338218382	0.34302559507252994;0.94836131066017	-7.7128110075561995;-3.1552732615227996	0.11611308358743994;1.09477463649656	#	#	#	0.5736302860179099;0.9383333940974701	-7.0293189934776;-4.3828043489779	#	-7.473381428711351;-3.6908769558477497	#	-7.523399393434;-4.831060588545999	#	#	0.05181702169769986;1.2516687367323	-7.2553064222458;-3.9898723322941994	#	-6.99190769675199;-4.810113003565	0.06748949399223003;1.1472123984497702	#	#	-7.004843953164801;-4.1370305760552	#	#	#	#	#	#	0.5485885481049999;1.086513792247	#	0.14917233977296995;1.5915578608981402	#	#	-7.436109361899;-3.852236611881	0.733857839434975;1.670606851065025	#	0.28162729995650004;1.3252561560535	#	#	#	#	#	0.3643023570141674;1.8653660328200798	#	#	#	#	#	0.19961986582782454;1.1257652729321754	-9.331323062085799;-6.0776461830542	#	#	#	#	#	#	#	-10.945341674645267;-7.9217755460545	#	home	0.13168724279835387	0.6666666666666666	1	9.666666666666666	298770	296633	0.3375	9.666666666666666	2	3
#	0.4530501261192498;1.048597844026172	#	-0.10508002129354999;1.5621319867790988	-7.2893659572978;-4.116613761682199	#	#	#	#	#	#	#	#	#	#	0.22669947211625502;0.610053609259825	#	#	-8.636559848232501;-5.168567867463234	#	#	-0.3151396175227001;0.9999297166167	-7.914949385552999;-5.946227075187	-0.35579827893444;1.7809997295873508	-8.3642629195607;-6.0967813701193005	#	-8.2805039663508;-5.5241609664144	#	-8.7253535050327;-5.47349653647485	#	#	#	#	0.0052885879139799585;0.47111329125602003	#	#	#	-0.33251198082706007;0.49049152711014	-9.73247155376;-5.676739189879999	-0.59511328730502;1.0354886500390201	#	#	#	#	-8.49831634539985;-6.49581570354015	-0.36829690102979495;0.7103693530404751	#	#	#	#	-9.9830204614138;-5.3633548302062	#	-10.248897834975999;-5.489045986684	#	#	#	-9.25442669106075;-7.08661336621925	#	#	#	#	#	#	#	-10.45315529263775;-8.943135758462251	#	#	-0.09792556558624799;0.9122357598960236	#	#	#	#	#	-0.16645230838033254;0.6867389158033131	#	-0.46653931576479957;0.6305385691621995	#	-0.09677034657330402;0.5780152951541285	#	#	beach	0.06642900775433695	0.5813953488372093	1	20.37118121744291	299970	296660	0.3125	20.37118121744291	25	43
-2.425510629505675;-0.5878229461743248	#	#	0.18985069968139;1.61505044283261	-3.53798816221435;-1.76856866850565	#	-4.9043203540923;-0.5562130670815999	0.5203765882884999;1.7451952630115	#	#	#	#	#	#	-5.3996068962616;-2.4671516000183997	#	#	-0.47342403877842454;2.104150501900665	#	#	-6.2297618868082;-3.3031531207844	#	#	#	#	#	#	0.46260360210616003;1.51370450761784	-5.86192246577125;-4.1654066346487495	#	-6.8787768277927;-3.2412825912673	#	-7.0133582680705;-3.311392411349499	0.7141024273611549;1.263110113442845	-6.4594343241884005;-3.3822030225516	#	-6.330132521629;-3.8984262844310003	0.29688799592054993;1.46878290091345	#	#	#	#	#	#	#	#	#	#	#	#	-7.759457911818201;-3.2699237068418	#	#	0.7965675243372801;1.27839772716272	#	#	#	#	#	0.2932082864279679;1.305377528576032	#	0.235737559698312;1.2647174604103033	#	#	-9.184331045436751;-7.466032954823251	#	#	0.18517960351824647;0.9517880376617536	#	0.2322981216280175;0.8938305552739825	#	#	-9.029562837940185;-8.1460445955025	#	#	#	-10.4319005491571;-9.35677468987525	#	-10.0221611662539;-8.560620817566098	0.061735188485484926;1.001876722484515	metro_station	0.1	1.0	1	9.0	296664	296664	0.3375	9.0	0	0
-7.865637598936875;-2.760949589683125	-0.018618862082866647;1.018414315660364	#	#	#	#	#	0.40427083684849996;1.6290895115715	#	#	#	#	-6.88295938618629;-5.91707762592025	#	#	#	-8.0216004055679;-6.0947041191921	#	#	0.6101422145715749;1.2913025533353002	#	-0.7007267352871006;1.50016468806341	-9.0064919705382;-4.9377991957818	0.25212010357251996;1.05036107091604	#	#	-9.1158599921513;-4.3062592203687	#	-7.5980552580186;-5.6979575271614005	#	#	#	-8.201296530294;-5.508957725406	0.5291496230461199;1.06152071257988	#	#	#	0.05443511648864996;1.43940182238935	#	#	#	0.14964048354175996;0.92860798167255	#	#	#	#	-8.6190938210556;-5.272430916224399	0.05276860205659495;0.672279691927405	#	-0.34167341370328014;1.09996624059728	#	#	#	#	#	-0.4174934557897049;0.6375694746482196	#	#	#	#	#	#	#	#	-8.9604828276565;-6.1487223157435	#	#	#	#	#	-9.818973666022199;-6.4056792598175	#	#	#	-9.78446399386975;-7.498590940290249	#	-10.25597807687485;-8.0677841884775	-0.09728819240961603;0.492338609241616	#	#	home	1.0	1.0	1	5.666666666666667	299059	296708	0.3	5.666666666666667	3	3
#	0.847564930668523;1.088290489929644	-3.36424853293354;-0.62981515872646	0.18985069968139;1.61505044283261	#	#	-4.9043203540923;-0.5562130670815999	0.5203765882884999;1.7451952630115	-5.873569615083835;-2.03889376735325	0.55068464558175;1.2770418162922499	-6.015046156024649;-3.08981795299535	#	#	0.34661452069915;1.39314366839285	-5.3996068962616;-2.4671516000183997	#	#	-0.47342403877842454;2.0110556760788256	#	#	-6.2297618868082;-3.3031531207844	#	#	#	#	#	#	0.46260360210616003;1.51370450761784	-5.86192246577125;-4.1654066346487495	#	-6.8787768277927;-3.2412825912673	#	-7.0133582680705;-3.311392411349499	#	#	#	#	0.29688799592054993;1.46878290091345	#	#	#	#	#	#	#	#	#	0.569614728858595;1.6692961823143602	#	#	#	#	#	0.7965675243372801;1.27839772716272	#	#	#	0.74250196267478;1.28518896784522	#	#	#	#	#	#	-9.184331045436751;-7.466032954823251	#	-10.049243111638;-6.819193416762	0.18517960351824647;0.9517880376617536	#	0.2322981216280175;0.8938305552739825	#	#	-9.808705219997501;-8.1460445955025	-0.005055475684184074;1.195634372190184	#	0.07617867886571345;0.9214681967602865	#	#	#	0.061735188485484926;1.001876722484515	metro_station	1.0	1.0	1	4.5	297343	296773	0.35	4.5	2	2
#	0.847564930668523;1.088290489929644	-3.36424853293354;-0.62981515872646	0.18985069968139;1.61505044283261	#	#	-4.9043203540923;-0.5562130670815999	0.5203765882884999;1.7451952630115	-5.873569615083835;-2.03889376735325	0.55068464558175;1.2770418162922499	#	#	#	0.34661452069915;1.39314366839285	-5.3996068962616;-2.4671516000183997	#	#	-0.47342403877842454;2.0110556760788256	#	#	-6.2297618868082;-3.3031531207844	#	#	#	#	#	#	0.46260360210616003;1.51370450761784	-5.86192246577125;-4.1654066346487495	#	-6.8787768277927;-3.2412825912673	#	-7.0133582680705;-3.311392411349499	#	#	#	#	0.29688799592054993;1.46878290091345	#	#	#	#	#	#	#	#	#	0.569614728858595;1.6692961823143602	#	#	#	#	#	0.7965675243372801;1.27839772716272	#	0.38101302598931014;1.25531210351069	#	0.6201700055744446;1.28518896784522	-10.1598169629492;-6.403972328250799	#	#	#	#	#	-9.184331045436751;-7.466032954823251	#	-10.049243111638;-6.819193416762	0.18517960351824647;0.9517880376617536	#	0.2322981216280175;0.8938305552739825	#	#	-9.808705219997501;-8.1460445955025	-0.005055475684184074;1.195634372190184	#	0.07617867886571345;0.9214681967602865	#	#	#	0.061735188485484926;1.001876722484515	metro_station	1.0	1.0	1	4.5	297343	296773	0.3625	4.5	2	2
#	#	-3.2447635907553902;-0.18480243390460993	#	-4.044802208416749;-1.2991512699032497	#	#	#	-5.74617600788775;-2.24474672037225	0.562309965677375;1.617257285042625	-6.33901276679455;-2.57800507718545	0.5560671122739801;1.5993668840260202	-5.59049344758125;-4.08549278611875	0.55041871093116;1.53986445056884	#	0.73146884795217;1.31780566168783	#	0.4285808897812001;1.5909098394388002	-6.7632896738408;-4.5626941377992	0.561541379382975;1.378699820427025	-8.342829059015001;-3.363035935505	0.25769382356159;1.59154986247441	#	0.47344538863316;1.24898850603284	-7.0083504131423;-5.2743939341576995	#	-8.1675354654665;-4.4417883887334995	0.42885148037736;1.15148335291664	#	0.27249584635531;1.18109230069069	#	0.42441506297582;0.89748340824018	#	0.30681367903201495;0.789274978921985	-8.8366500435418;-4.4306143161982	#	#	#	-8.521282847899;-5.073910338600999	-0.10328721653820011;0.7781192360802001	#	-0.17415991357945004;0.81019363286945	-8.2251069397024;-5.232606024457601	#	-8.560559973162949;-4.87854266393705	-0.23228368744389502;0.655984978179895	#	#	#	#	#	#	-9.253949086189;-4.758533451691	#	#	-0.3690508067769299;1.17138090123693	#	#	#	#	-9.5253753731597;-7.286388546040301	#	-10.226772978978401;-6.558855845681601	-0.08891872741780749;1.2528883917358073	#	0.31936899601959007;0.8955404805524101	#	0.376618632395595;0.9375516329884049	#	#	-10.639723805039;-7.561921351901	#	#	0.20011321916796398;1.250716836058036	#	#	-10.462211779077151;-8.35386493292285	0.39282472561836795;1.138529210059632	#	0.608579863601125;1.020922641670875	beach	1.0	1.0	1	6.0	296903	296903	0.5	6.0	1	1
#	#	#	#	#	0.14647266241559997;1.3083631350144	-4.7300440761716;-2.7479892024884	#	-5.66369258042625;-2.28512046089375	#	#	#	-6.50833112036425;-2.83612950639575	#	-6.514969898088001;-3.008773348232	0.461162824784145;0.9612736364998549	#	#	-4.27117388067115;-3.198295724405857	#	#	0.2675726739078899;1.03782756961811	#	#	-7.1418821713033;-4.0741130161767005	0.27770217644084494;1.073172376115155	#	#	-8.17407938183395;-3.35597442144605	0.03033898160261006;1.2754526412473899	#	#	-7.4783088845584;-4.516736199181599	0.04228244200017006;1.07375142797183	#	-0.09921082301371509;1.3606087636117152	-8.3435947456224;-3.7580915554775998	0.038690304880720006;1.14666366960128	#	#	#	-0.16989294422733003;1.42694725334533	#	-0.08723601709359496;1.3180448674635952	#	-0.0789763763260849;1.192467007802085	-8.6014851736968;-5.123580586323199	#	-8.663954087601;-5.115660314379	#	#	-0.10328575035775012;1.44545741400575	-8.23711328904175;-6.18773263213825	0.30607517622313996;0.97719581587286	-8.2688218297988;-6.5746274388812	#	-7.8278553600866;-6.093604700213399	#	#	0.06440097905878195;1.3115380809912183	-9.102468150559101;-7.592453778780901	#	#	0.3247693777534925;0.9106288241445075	#	0.18438261611282103;1.279108436725179	-9.756550176636999;-7.761519482743	0.31637992728439246;1.1577794281736074	#	#	-9.8751990699214;-8.0285175980386	0.38821457407194;1.14622046569606	#	#	-10.0223026493887;-8.1104815500313	#	-10.46701714034875;-7.786915217271249	#	#	0.45440708495241;1.14714295210959	tram	0.0	0.0	1	21.0	296991	296991	0.475	21.0	0	5
-3.5905839998557934;-1.8926333681901335	0.055675110888239954;1.06209505994976	#	#	#	0.1703539273394799;1.6108828405620987	#	#	#	#	#	#	#	#	#	#	-10.4229233246574;-5.5060155594226	0.10972278681495995;1.52388967556504	#	#	#	#	-9.616708050937;-5.023022660083	#	#	#	#	#	#	#	-9.74167317607295;-7.780914728798701	0.1547002841169599;1.1660877808890402	-9.814931848796101;-6.3821998725639	#	#	-0.27253591598321014;0.9673108562192101	-9.3776812625506;-7.3628389517294	#	#	0.1429859577674999;1.2447440235405	#	#	#	#	#	#	-11.37721079317;-6.45564769783	#	#	#	-10.6390175348172;-5.824154764262801	0.13141370168994;0.8335106028680601	-9.633003529870251;-7.451404766069751	#	-10.4405697595592;-8.225084786820801	0.1126000780389651;1.4240486943210349	#	#	#	#	#	-0.30378628080411785;0.7577854513281179	#	#	#	-0.0016737172053329918;0.692031265951085	-11.353071841941;-8.218023608679	0.09088924447622826;0.7217140134814505	-11.4017643162623;-8.6621149401377	#	#	#	#	-0.5156725740840841;0.6850172737902841	-10.3823602008011;-8.46974055209815	#	#	#	-11.332251412074699;-10.0066683051253	#	home	0.0009765625	0.25	1	19.75	297002	297002	0.325	19.75	1	4
-2.529541074762275;0.9416467715302751	#	#	0.3083332988678701;1.11723045038613	-4.85629889209705;-1.9886190229829497	0.37142928083904003;1.00216982310696	#	#	-6.3440620245967505;-2.1054897291832497	0.64905998050425;1.252767399317375	#	#	#	#	#	#	-7.2281429921966005;-2.8427928232034	0.48130793281736006;1.31431034673864	#	0.31970630931509997;1.0534812359669	-6.559463389741801;-4.7667378652782	0.15453945257923996;1.20659491989076	#	0.4276579088302399;1.59097258492976	-6.903793047414901;-3.9811214637909	#	#	#	-8.3824287896215;-0.6881744278973683	#	#	0.41540107977095986;1.4267885765430401	#	-0.01014186679351503;1.415089926423795	-7.077404821161;-4.629607194859	#	-8.5911611158852;-3.8667032836147994	#	-8.228653911433;-3.862172539273	0.27681672085600983;1.66503188372999	-8.1258783188976;-4.8701089235766	#	#	0.7177310133394299;1.23234091472657	-8.3321817208319;-3.5520188983281002	#	-7.0865721712236;-5.0523260918164	0.534510088089025;1.433800379836975	#	#	#	#	#	0.0705432773500399;0.9997872399419601	-8.594427400346799;-6.2486197821532	0.21643058820641514;1.3197127574595848	#	#	#	#	#	0.09968172955806753;1.2224979846979322	-8.8897610514594;-7.437801128092301	0.28225257611929755;0.9815041734247025	#	-0.0069214373619139735;1.183832964005914	#	0.12407707348781954;0.9280810410041804	#	#	#	#	#	0.28332625792403743;1.0045675221158141	-9.45001024660005;-8.24473172743995	#	#	0.296692296730488;0.955686957399512	#	#	car	0.2373046875	0.75	1	11.25	299964	297089	0.45	11.25	3	4
-4.7194301753808;-2.5414299580992	#	#	#	-6.8465545966251;-4.7720627764148995	#	-7.876173997339301;-4.0978818943807	#	-6.885489343641;-5.59987793750034	#	-6.92613149307455;-3.16512380346545	#	#	#	-8.7426052340048;-3.7965223328492	#	-7.1073628164075;-5.4462453281525	#	-6.92910212192755;-5.07234963839245	#	-7.2658834297324;-4.8755827304476	-0.008818496804719966;0.5923560559447201	#	#	-7.8854271728488;-4.150751679651201	#	#	#	-7.6075175581833;-2.165611515783928	#	#	#	-8.4421581917663;-6.2209786777337	-0.07315887230167001;0.55903179651967	#	0.009947862993204937;0.989826763604795	#	#	-8.795443740269;-5.348071230971	#	#	#	-8.483790539386801;-6.2394148529532005	#	#	#	#	#	#	#	#	#	#	0.4795242829026836;1.8179272913355047	#	#	#	-0.32301179924799;1.07545086792199	#	#	-11.5624725950303;-8.594513312569699	#	-12.067377327754901;-8.1297604052451	-0.34212830739195005;0.79179320175195	#	#	#	-0.2636779849256075;1.2772045553605467	-12.095360681715501;-9.0022081602845	#	#	#	#	-0.44691278297887393;0.7762985528082951	-11.886952703107;-9.393273008293	-0.25846899112522104;0.22605123198710242	-11.749754142431;-10.532385958490279	-0.306544576437604;0.49118580226700403	#	#	residential_area	0.6903615309097401	0.9285714285714286	1	25.87714821995192	299709	297136	0.3625	25.87714821995192	26	28
#	0.847564930668523;1.088290489929644	-3.36424853293354;-0.62981515872646	0.18985069968139;1.61505044283261	#	#	-6.234054176378662;-0.5562130670815999	0.5203765882884999;1.7451952630115	-5.873569615083835;-2.03889376735325	0.55068464558175;1.2770418162922499	#	#	#	0.34661452069915;1.39314366839285	-5.3996068962616;-2.4671516000183997	#	#	-0.47342403877842454;2.0110556760788256	#	#	-6.2297618868082;-3.3031531207844	#	#	#	#	#	-5.6331306359011;-3.1267189660988994	0.46260360210616003;1.51370450761784	-5.86192246577125;-4.1654066346487495	#	#	#	-7.0133582680705;-3.311392411349499	#	#	-0.08101607516467013;1.39880104004467	#	0.29688799592054993;1.46878290091345	#	#	#	#	#	#	#	#	#	0.569614728858595;1.6692961823143602	#	0.508302941557;1.0462281856990001	#	#	#	0.7965675243372801;1.27839772716272	#	0.38101302598931014;1.25531210351069	#	0.6201700055744446;1.28518896784522	-10.1598169629492;-6.403972328250799	#	#	#	#	#	-9.184331045436751;-7.466032954823251	#	-10.049243111638;-6.819193416762	0.18517960351824647;0.9517880376617536	#	0.2322981216280175;0.8938305552739825	#	#	-9.808705219997501;-8.1460445955025	-0.005055475684184074;1.195634372190184	#	0.07617867886571345;0.9214681967602865	#	#	#	0.061735188485484926;1.001876722484515	metro_station	0.1	1.0	1	4.0	297141	297141	0.3875	4.0	0	0
#	0.847564930668523;1.088290489929644	-3.36424853293354;-0.62981515872646	0.18985069968139;1.61505044283261	#	#	-4.9043203540923;-0.5562130670815999	0.5203765882884999;1.7451952630115	-5.873569615083835;-2.03889376735325	0.55068464558175;1.2770418162922499	-4.2756075710912;-2.3652544589088	#	#	0.34661452069915;1.39314366839285	-5.3996068962616;-4.951767562586587	#	#	-0.47342403877842454;2.0110556760788256	#	#	-6.2297618868082;-3.3031531207844	#	#	#	#	#	#	0.46260360210616003;1.51370450761784	-5.86192246577125;-4.1654066346487495	0.38171941026280504;1.004276240085195	-6.8787768277927;-3.2412825912673	#	-7.0133582680705;-3.311392411349499	#	#	#	#	0.29688799592054993;1.46878290091345	#	#	#	#	#	#	#	#	#	0.569614728858595;1.6692961823143602	#	0.03492872671203995;1.5196024005439601	-6.552073375075;-4.925430547185	#	#	0.7965675243372801;1.27839772716272	#	0.38101302598931014;1.25531210351069	#	0.6201700055744446;1.28518896784522	-10.1598169629492;-6.403972328250799	#	#	#	#	#	-9.184331045436751;-7.466032954823251	#	-10.049243111638;-6.819193416762	0.18517960351824647;0.9517880376617536	#	0.2322981216280175;0.8938305552739825	#	#	-9.808705219997501;-8.1460445955025	-0.005055475684184074;1.195634372190184	#	0.07617867886571345;0.9214681967602865	#	#	#	0.061735188485484926;1.001876722484515	metro_station	0.1	1.0	1	4.0	297141	297141	0.4125	4.0	0	0
