A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-5.23689516733185;-0.2002696648681499	#	#	#	#	-0.26162640164856;0.86706720030456	#	#	#	#	#	#	#	#	-7.9904288555364;-4.2292361929636	-0.16647197433570993;0.8337496490957099	-7.7683732622809;-3.8481359899991	-0.23642528439388;0.84841506861988	-8.1630376092155;-3.3492348741245	#	-7.9113108195476;-3.6618873541523995	#	-9.073991809407385;-4.8503413995192	#	-6.7867880412894;-4.9194502946906	#	-7.989800254818;-3.925348898382	#	#	#	#	#	-7.0136504038075005;-5.3309386507525	#	-8.008887556535601;-4.7917821048244	#	#	-0.53236457206847;1.02305957455847	#	-0.44630802979245016;0.9859774557124501	-8.1038955166241;-6.2811502195559	-0.26335377762691997;-0.016352304978312193	#	-0.2107690731909201;0.89762148364292	-9.70446153340125;-4.85970191599875	-0.17468382269167002;0.62649967963567	#	-0.37830159675036007;1.06056287004636	-9.6455845791046;-4.9360310255554	#	-9.6843839422782;-5.1948497373018	#	-9.65002630528775;-5.48515593803225	-0.3216598609008401;0.6719219064039	#	#	#	#	#	0.09690496666730597;0.584915136988694	#	#	-11.5238016776293;-8.2334642492307	#	#	#	#	-0.4120854133140235;0.7284783545580236	#	#	#	-0.5443162054590094;0.8390445467550094	-11.260322251685;-9.810823245715	#	-11.16438132668005;-9.959102807519951	-0.5269751609992535;0.7859213242412535	#	-0.13343672479072;0.38682221784272	-11.5981356262958;-10.034627346304198	#	park	0.018449596514917694	0.7083333333333333	1	39.75	408	408	0.425	39.75	0	0
#	#	-6.73331428473287;-3.4129309017671297	#	-7.949461110940501;-3.6784485399194993	0.048715802143739995;0.92843287425426	#	-0.21888273196844993;0.8484592560044499	#	#	#	#	#	#	#	#	#	-0.0047361853852799785;0.6926611844092799	#	0.03233279389767496;0.649370800400325	-8.9265350794358;-6.4698371385042	#	#	#	#	#	-10.4233749220404;-5.816996718079599	-0.33291421774032;0.84957430096032	#	#	-10.4534118437332;-6.142307563406799	-0.0544007401708001;0.5981073222628001	#	#	-10.212886140234401;-6.436284088225601	-0.2750800829401651;0.9847642178461651	#	0.030430052935469964;0.60572391538653	-9.704991114388;-7.541933853651999	#	-9.9431371202686;-7.806125392671399	-0.08218426957877001;0.72717309083477	#	#	-10.09037010157985;-8.08786945972015	0.09228243763636002;0.64962748273364	#	#	#	#	#	0.005633441092219971;0.6618901968013742	#	#	#	#	-11.60873637067425;-7.58279733882575	-0.32361004086416995;0.9496171635741699	#	#	-10.9636156552297;-8.7246288281103	#	#	-0.22283841630923504;0.49531187281523503	-11.11960736970275;-8.56819505333725	-0.513227388494102;0.754349877478102	#	#	-10.75085746749445;-9.29265699310555	#	-11.0287130866749;-8.962188582425101	-0.427987334967881;0.595320618724681	-10.62728200511;-9.26304764655	-0.2261121954891845;0.4680366228131845	#	#	-10.830572945354001;-9.401185253046	-0.44525949818794;0.59525838707894	#	#	library	0.04388512411658307	0.5351351351351351	1	100.42606458437265	4963	410	0.4125	100.42606458437265	99	185
-6.29140718757105;-3.4327819023889496	#	-7.067742192747909;-4.26820326201209	-0.019389415338069982;0.71246991222607	#	#	-7.9137367647207;-5.4981073874193	#	#	-0.23428899136737502;0.7934007791665	-8.17803983812905;-6.2079881911909505	#	-8.98136960122175;-5.91116825183825	-0.08319371581552004;0.98236323456352	#	-0.04310011965469496;1.008857104988695	#	-0.06009873505882449;1.0086480544644	#	-0.021614322727400048;1.0456946614934002	#	0.30211952271324993;0.77178714204875	#	#	#	#	-9.1085350619196;-6.940827671820401	#	-9.75094676569495;-6.2900544702050505	0.21318836324610496;1.172262398377895	#	#	#	#	#	0.10396375791738488;1.7066034759136082	#	#	#	-0.19848394480002007;1.4321179925440202	-10.8597844851956;-6.837174174424401	#	#	#	-10.72162525729295;-7.03960794806705	0.07996494496013995;1.2643231657918599	#	0.414631828323575;1.114079833016425	#	0.40056259849711995;1.08910691099888	#	0.39856281849530995;1.2452090816806902	#	0.39976134418821996;1.20854775607378	-10.70556505052158;-7.239144855223399	0.012890895270515124;1.5325059585814849	-10.210611146403151;-8.53829801009685	-0.030787618955020024;1.34680247109302	#	#	#	#	#	#	#	#	-12.1545271680485;-8.7819752807515	-0.19021575871888846;0.7633703422888884	#	#	-11.320102697837699;-9.9570758971623	#	#	#	#	#	#	-0.074311358243288;0.7732308667762648	#	#	office	0.031818166927715774	0.5018050541516246	1	110.50611585700187	4972	424	0.4	110.50611585700187	139	277
-4.82193146476175;-0.0575559894582498	0.05229581611431605;0.958073770269684	#	-0.10675163966281498;1.260669735522815	#	#	#	-0.06173675153964997;0.58566740509965	#	#	-7.6154630580683005;-5.3469187373517	#	-8.48715063816025;-5.29654923585975	-0.00546077817152002;1.06009617220752	#	0.27839075545819003;0.9337083708098101	#	-0.04952488180831993;1.09343191868832	#	#	-8.2871772773852;-6.4280545112748	-0.010891925316310003;1.13509706586231	#	#	-9.38331626743235;-5.58195014042765	#	#	#	#	0.3141597537829851;1.138626906791015	#	0.1667126075565999;1.3086017168154	-9.1207728609107;-6.6303594663893	0.27862860721089;1.1770048207991102	#	0.4572250643787999;1.2571262077352001	#	0.5959638541235199;1.27779361702848	#	#	#	#	-9.203236123034001;-7.332923051006	#	#	#	-9.822574384191999;-6.869636526987999	#	-10.0750164067206;-6.6557514979793995	#	#	0.22353499766224993;1.7722781620257502	-10.183868809497;-7.275070457763	0.49811718840526;1.37573648640874	#	#	#	#	-11.1563479491554;-7.510969333124599	0.461154162969628;0.931089882538372	#	0.11860232099552459;1.2822482581404753	#	#	#	#	-10.378046841969;-8.763021994531	#	-10.84124018360745;-8.499281845952549	0.460941892714614;0.990167839631386	-10.2876401955309;-9.1004878207491	#	#	0.2692584940930379;1.244818995490962	-11.07308220683975;-8.78720915326025	#	#	#	#	#	car	0.016028404235839844	0.4375	1	52.213311369216	3676	428	0.4125	52.213311369216	7	16
-5.5516977492413;-2.0124473961587004	#	#	#	-6.006249297447651;-3.5975409620831	0.13407683803252002;1.1176872995468399	#	#	#	-0.12991142751999996;1.115272293698	-6.2431586300055;-4.4522025873345	0.22481719177573;1.15896385114525	#	0.24410394617255998;0.9758886719444899	#	#	#	-0.03765058490027995;1.14405051391828	#	#	-6.7997736755656;-4.542267459574401	#	-6.4920343826186;-4.7858083803014	-0.17687706009912013;0.8571804297671202	#	#	-7.0839360912429;-4.1710792857970995	-0.24660921508531997;0.8016354307601901	#	0.13118520916401;0.7400349498275449	-6.38769552028125;-3.9350162503776502	#	-7.0542736223817;-3.8907755266383	-0.04659896000489999;0.6595204908046001	#	#	#	-0.14498043001767003;0.9843001147936701	-7.0131404758019995;-4.444509978678	#	-7.9897598183737;-4.6585356547662995	-0.37448793605786;0.86642846504198	-8.4101686803136;-5.415237984886	#	#	#	-4.629597241960401;-4.569315576761603	0.020168678232084958;0.6796482255139151	-8.3265760904342;-3.7460514013658006	#	-7.3396019880142;-4.802039176505799	-0.31135508021267005;0.98958917785267	-7.967529380545249;-4.46374954777475	0.07466792617557994;0.64253923664842	-8.6644995001932;-4.4941748456268	-0.26512204351902996;0.8589767704370299	#	-0.19614848886855996;0.59844380354313	-9.5467656097854;-5.9013869937546	-0.08980765180023598;0.597021476800236	#	-0.3812817852571904;0.9865125619131905	-9.672890486864599;-7.4074122574754	#	#	-0.06560381758833295;0.6834191123043329	-8.955102573984501;-7.054286431722501	#	#	-0.26852069724136596;0.825225117864782	#	#	-9.94931533871;-7.7499385341525	#	#	#	-11.0342983853449;-8.389931154575098	#	-11.053236081640101;-9.380274358357202	#	beach	0.018593443208187066	0.7142857142857143	1	41.184000000000005	429	429	0.525	41.184000000000005	0	0
#	0.5860796211141839;1.477480147425816	#	#	-4.99509234070555;-2.73755712459445	0.12222224763676004;1.31730959088124	#	#	-6.59961346916375;-2.6067555097162503	0.3975559024843751;1.452503221849625	-6.1748361574411;-3.4287035586789	#	#	0.45651576571116004;1.44596150534884	#	#	-6.9201833504713;-2.7341672800686996	0.27143307859268007;1.41438987908932	#	#	-6.040725126413401;-2.6544658024266	0.27064891438949995;1.2099841530605	-6.295892202521601;-2.6209438898384	#	#	0.28397831724945;0.83895752632455	-6.913830443510401;-2.3074522395495998	0.39716299527962995;0.84059618979237	#	0.43306959318615507;0.8873678203538451	#	0.21042427907675998;1.3849387914572402	-7.7216226071892;-2.8754127583908	#	-7.1528623563786;-3.5860715294814	0.2540569042719698;1.5738937908100301	-6.9314257066074;-4.0828555430326	#	#	#	#	0.12391651614909005;1.67700766721291	#	#	-8.81743427169515;-4.360255423684849	0.5284281767274599;1.43411387501054	#	#	-8.008564342769;-5.105414891951	0.32099648987359997;1.6120170758144001	-7.6524203620196;-5.5703175423204	#	-8.593481315827999;-4.891374322711999	#	#	0.607850611915425;1.336433176516575	-8.4955933966573;-6.389717595382701	0.6345302450279899;1.32332529005201	#	0.575027676634798;1.316080157493202	#	0.30727579518798165;1.5117514143380184	#	#	-10.26565602916425;-8.02666154745575	#	-10.347874655861501;-8.0203388463185	0.8100432186296624;1.2774873857903375	#	0.6664482511340175;1.3279806847799824	-10.6594457327749;-8.592921228525102	0.301076776115101;1.551786497294899	#	#	-10.6253039506411;-9.0459734772589	0.25211369811831197;1.403146233123688	#	0.19887073071276795;1.378124334015232	-10.5599232917498;-9.6762012204502	0.61714503068994;1.07896894212806	residential_area	1.0	1.0	1	2.75	3532	435	0.55	2.75	4	4
-3.8655108993914995;0.21823950801149983	#	-4.43796066487799;-2.68011063860201	-0.00620323099547998;0.61009936063748	-5.8809119916975;-2.8301887266825005	#	#	#	#	0.18949204675125003;0.70831859725875	-7.0918266318024;-3.2711204074376	#	-6.05508800932225;-3.82768703035775	-0.3590047804112499;1.0680804209892498	-6.855670462660799;-5.620197837928063	#	-6.0804112921287;-3.6219574095112996	#	#	#	-6.294655369025;-4.634724327855	#	#	-0.11227174982648003;0.79252855380648	#	#	-7.2657243164735;-4.2173857991465	#	-7.374447637304749;-3.64211280883525	-0.026085028669869947;0.6806011024798699	#	#	-7.5147086168162;-4.6877528716837995	#	#	0.11114876785821493;0.6510820396237851	-8.839185979416602;-4.045250826083399	-0.17339293469849998;0.8919660698405001	-8.355899179567;-4.773335591473	0.08992007329801993;0.6628342674999801	#	-0.1175879420663899;1.17300892994439	-8.2525925118476;-5.0107165203324	-0.02932443816881003;1.11865149569481	#	0.19352625751923;0.64636910666077	#	#	#	#	-8.8403878919578;-5.5220365230622	-0.32429275855375006;1.22445040580975	-9.6484683400475;-5.0208345986525	#	#	#	#	-0.11969767592249997;0.9239311801745	#	#	#	-0.1720894002765614;1.0732159008785613	-9.388633189182901;-7.6086145803771	0.0032280517298949873;0.645783573578105	#	-0.1393082689433669;1.032240416273367	#	0.16432954523295445;0.7813558458850456	-10.63428314290045;-7.408566941979551	#	-9.7952456415844;-8.388250234435601	-0.012931896227376505;0.9535256155933765	-10.1741147008825;-8.2556601341575	#	-10.493316931693201;-8.1658825498668	0.17093150872554946;0.8723419597444506	-9.88500116892625;-8.99163386123375	0.23731749798816;0.84428626439384	#	#	bus	0.1473475405306393	0.6818181818181818	1	82.4018224986975	4544	437	0.525	82.4018224986975	30	44
-4.399081651805725;-2.425268954894275	-0.019319340463343992;0.8145714744733439	-5.60846999783531;-1.50681993652469	-1.1121604719943612e-05;0.92444276584472	-5.3352434276466;-2.6506069544333997	0.04144896919400004;0.8713707353360001	-5.9722374661863;-2.8133375112537	-0.10739125196264998;0.88996109745465	-6.436700335215001;-2.7509852957250005	#	#	-0.017619068367210056;0.84057913097721	-5.7104006888345;-3.6635997892454997	-0.20272065039889003;1.07214212951889	-5.8067709318368;-3.7030530019232	0.7973446948574956;1.042226744828685	#	-0.23645817031007993;1.13896442011808	#	-0.13498405624542503;1.0824152538814251	-6.474249877187001;-2.8224015866129997	0.06310314932247002;0.8709314545795299	-5.8964079895374;-3.6651893711226	#	#	-0.035296528477080036;0.85267020604308	-6.3282877669223;-3.5509126733576997	#	#	0.14197055613648002;0.68039808463152	#	#	-6.3325353714063;-4.1113558573737	0.21915457221505;0.71825246865295	#	#	#	-0.11323337284889001;0.97343281178089	#	#	-7.4708304423295;-4.0138997065105	#	-7.2880925909976;-4.046216599482401	-0.2667781670487051;1.0989173404787052	#	0.05861096692797502;0.842377436596025	#	-0.11210198053303505;1.0269990556810351	#	#	#	#	-7.192647918408751;-4.87883104771125	0.23376019564602;0.69838217694198	-8.4179670648818;-4.4431263784982	-0.04755594499902993;1.07654286895703	-8.0075325285966;-7.356468290369918	-0.021094011522409972;1.08515257594041	-8.7690891259422;-6.6702347712578	-0.016907959489862012;1.266378043947862	#	0.3301762300070406;1.0038659830909595	#	#	#	0.31972473011413705;0.876690498495863	#	#	-9.8857571039694;-8.294992950090599	0.07175469795602751;1.1113056651139726	-10.7149868220656;-7.725121581874399	0.005062065765005563;1.1989213450729945	#	#	#	-0.06224472982041762;1.1067726885444176	#	0.17971173534083196;0.734654607483168	-11.120404270292001;-9.760831852908	#	residential_area	1.0	1.0	1	37.0	3681	440	0.5875	37.0	2	2
#	#	-6.73331428473287;-3.4129309017671297	#	-7.949461110940501;-3.6784485399194993	0.048715802143739995;0.92843287425426	#	-0.21888273196844993;0.8484592560044499	#	#	#	#	#	#	#	#	#	-0.0047361853852799785;0.6926611844092799	#	0.03233279389767496;0.649370800400325	-8.9265350794358;-6.4698371385042	#	#	#	#	-0.02159662962164499;0.662877728237645	-10.4233749220404;-5.816996718079599	-0.33291421774032;0.84957430096032	#	#	-10.4534118437332;-6.142307563406799	-0.0544007401708001;0.5981073222628001	#	#	-10.212886140234401;-6.436284088225601	-0.2750800829401651;0.9847642178461651	#	0.030430052935469964;0.60572391538653	-9.704991114388;-7.541933853651999	#	-9.9431371202686;-7.806125392671399	-0.08218426957877001;0.72717309083477	#	#	-10.09037010157985;-8.08786945972015	0.09228243763636002;0.64962748273364	#	-0.13553090638040502;0.48398018349040506	#	#	-10.4839729242762;-8.597067243923801	0.005633441092219971;0.6618901968013742	#	#	#	#	-11.60873637067425;-7.58279733882575	-0.32361004086416995;0.9496171635741699	#	#	-10.9636156552297;-8.7246288281103	#	#	-0.22283841630923504;0.49531187281523503	-11.11960736970275;-8.56819505333725	-0.513227388494102;0.754349877478102	#	#	-10.75085746749445;-9.29265699310555	-0.37287917704907597;0.534365303379676	-11.0287130866749;-8.962188582425101	-0.427987334967881;0.595320618724681	-10.62728200511;-9.26304764655	-0.2261121954891845;0.4680366228131845	#	#	-10.830572945354001;-9.401185253046	-0.44525949818794;0.59525838707894	#	#	library	0.09091180653955425	0.6190476190476191	1	84.24627633861786	4963	442	0.4625	84.24627633861786	65	105
#	0.04074302314420397;0.716482131799796	-3.87640433217102;-0.8815487318489796	0.023596856982545045;0.928791288443455	#	0.42839379107356;0.95954372140444	#	#	#	0.830649273181875;1.263004731938125	#	#	#	#	-6.9235441495968;-3.2261005152032	0.465346924182235;1.275871343169765	-7.194920642431501;-2.8760151729684997	#	#	0.67283596270245;1.30655067208355	-7.5966677875578;-3.1480525972222	0.35595083393256;1.55829993943144	#	#	-7.315653154145899;-3.4475963933341	0.6688613972757699;1.3718350621042301	-6.5588623951793;-4.4588958610207	0.6316513077844998;1.4528238902155	-7.07761357379025;-4.02388507776975	0.5437632774440451;1.435533871513955	-6.82502020696165;-4.60210706241835	0.3093685196254998;1.5328211366885	#	#	#	#	#	#	-7.6137249758620005;-4.369139084758	#	#	0.48686391361207;1.20872318100793	#	0.61876757076498;1.33130435730102	-6.81415704071245;-5.0700435784475495	0.7135319151620699;1.30571102557793	#	0.31468357232841493;1.653626895597585	-8.5175370391146;-3.8079834855654004	#	-7.604408139693;-5.327108180647	0.45793866882232004;1.5317339294476802	#	0.4527578786003;1.3992100627217001	#	#	#	#	-9.114013088875701;-6.1866635941843	#	#	0.35486724208985504;0.9673124721661448	#	#	-8.8135426111935;-7.4597319943465	-0.11255287619293097;1.289464402836931	#	#	-9.956307611977252;-7.084094556362751	-0.07814302161696751;1.1504172122969676	#	-0.03922151158259746;1.1925380623065975	-9.7358891936125;-7.646905332067501	#	-10.344631387798401;-7.3522157540216	#	-9.642073293428599;-8.3556243703514	#	-9.7966707166201;-8.5390662305399	0.06925810292629997;1.0588807702937	car	1.0	1.0	1	11.0	3047	444	0.5125	11.0	2	2
#	#	-5.558597830927161;-1.13141998697284	#	#	#	-5.209703696215501;-3.0418311781245	-0.05184828212824999;0.73553515162225	-5.8508092373075;-2.7793800377324995	#	-6.2066430429167;-2.5053338880633005	#	-5.70920247117925;-3.24100138638075	#	#	-0.10322930029174004;0.79352112071574	-5.4035706418281;-3.3437849563919	#	-6.5277586258516;-2.1265675537684	#	#	#	#	-0.2206456160162401;0.9242037477642401	#	#	#	#	-6.63113380725985;-3.0345202452801505	#	#	#	-7.810873984965823;-3.3047561357706	0.07500368093511545;0.15995701805215495	-7.2286257910658005;-3.5219608140942	0.10210173494070995;0.8620078211292901	#	#	#	#	#	-0.11709085853581003;1.2172550599838101	#	#	#	-0.12947166006483002;0.81104810353683	-8.487241753984001;-4.221887071356	0.06720352470361496;0.606777699752385	-7.7295932182504;-4.3748427417496	#	#	0.23218971071320993;0.87233688531679	#	#	-9.324649215076;-4.7633566241439995	0.29329510530398506;0.855344512282015	#	#	-9.6299050529595;-6.592089539600501	#	#	-0.1283757321760184;1.0760998869740184	-9.4691227598651;-8.0127438981149	#	-9.844713815455249;-7.813997890184749	-0.00803445588997398;0.798605622455974	#	#	#	#	-10.732763480055;-8.534333156385001	-0.18374849338918547;0.8964099021751855	-11.274973537802499;-8.162813907337501	-0.008742511024666;0.666645528404666	-11.09566845637975;-8.80979540280025	-0.29878000627087653;0.9062071788128765	#	#	#	0.11878912767456995;0.67957530584943	city_center	1.3423788611950709e-05	0.16807909604519772	1	53.36644149259056	445	445	0.4375	53.36644149259056	0	0
#	-0.10512122699647602;0.714392160096476	#	0.03116694436205003;0.60895062401795	#	#	#	-0.03393552746680001;0.7359504966448001	#	0.07907600256074998;0.66707942646925	-8.44457239807465;-5.519344195045351	#	-9.00790471779275;-5.21530305090725	0.40772694396525005;0.8834220110987501	-9.302407629432;-4.839975656887999	0.35340996398217;0.9397467777178301	-8.4270540010003;-4.9054849258996995	0.12557313049747998;1.0748084393845199	-8.40794649988275;-6.00104513233725	#	#	#	-9.027660827716;-5.090216206984	#	#	0.09394567760746497;1.407396472418535	#	0.18745047111178004;1.2057044733262199	#	#	#	0.1930266469410199;1.31860305463898	-9.2326159549081;-4.453714576231899	0.41418470001533;1.04637536883667	-7.830089526228;-5.731977275112	#	#	#	#	0.1517686241953098;1.3196321739146901	#	#	-8.670183180402601;-6.9869014155774005	0.29640796509519496;1.266249702324805	#	#	#	0.36493677676876;1.32417975463324	#	#	-9.4993400839766;-6.4412515675434	0.2140552006195;1.2465506435285	#	0.3886455991463999;1.0769744603256	#	#	#	#	-10.416459143433901;-8.7042358540861	0.382149903763662;0.906308975590338	-11.4965607241719;-8.320323597328102	-0.03791894784574679;1.146141830301747	#	-0.03627974874848261;1.1165404522144824	-11.50661619371125;-8.64278604268875	0.572646399863778;1.071995019792222	-13.226755745563157;-9.520883279191501	0.15892368235703297;0.9442298831869669	#	#	#	-0.1265210372473914;1.0294379474793915	#	#	#	#	#	-0.20511750837556003;0.92211020066356	-11.9498744562304;-10.3183875553696	#	office	0.036280637324889	0.5151515151515151	1	53.249250094696265	4673	449	0.475	53.249250094696265	17	33
