A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	-6.1461307913095995;-2.2412050120903997	#	#	#	#	#	#	-0.04963679938699006;1.3285311371044	#	#	#	#	#	#	-5.28268149051592;-3.71209878306295	0.368904640910225;1.019296053169775	#	#	#	#	#	#	#	#	-7.9385495677968;-3.5954690401232003	#	#	#	-8.3042865191883;-4.813885305028892	#	#	0.603011602050288;1.21901647057876	#	0.009611348661380137;1.57099564525396	#	#	#	#	#	#	-8.6394166864897;-4.634415402770301	0.28476882188961994;1.0511182588983798	#	#	-8.6496140278932;-4.3916615000268	#	#	0.31004315470486987;1.4870879596211302	#	-0.011433340358539934;0.98884376342212	-9.4714205134814;-5.412351995354401	#	#	#	#	#	#	-0.2763743182723759;1.0301755058903759	#	0.07064520568831001;1.05337718027969	#	0.51594522810459;1.09211671263741	-9.5228720564825;-7.8603464782375	0.19189486458702193;1.2669701765961696	#	#	#	0.06948769807025656;0.6190419694977435	-10.4407646438025;-9.0338979615375	#	#	#	#	#	-11.2774127710726;-9.1700755241274	#	train	0.008894625649883995	0.3888888888888889	1	31.353477332991996	29787	26640	0.275	31.353477332991996	7	18
#	#	#	-0.11116089413563496;1.025147009187635	-4.55715283723095;-0.10309687030905001	-0.18417144621865994;0.5728859947535	#	#	-3.4758826324910004;-1.3891103625672503	-0.021392472817624908;1.033554846547625	#	#	#	-0.02602372940748998;0.86828299680349	#	#	#	0.07794988777931999;0.87220800337868	#	0.264252222581925;0.714523200300075	-4.025731789396801;-0.5730752237631997	#	-3.7992365044040004;-1.174273423916	-0.34365544769144;0.9858470392794401	-4.14393484124685;-1.00947505231315	#	-3.8925806060608004;-1.1242042338968	#	#	#	-4.58726364260265;-1.01713041045735	#	-5.63005841837828;-1.1689392146739	#	#	#	-3.732354258695;-2.0323376766936	#	-5.769753671851;-1.1056614533889997	0.036483225090909954;0.77217904489098	#	#	#	-0.03788806389803007;1.03091711590603	#	0.06872058659587499;0.504146403078125	#	#	#	#	-5.8559505034604005;-1.4314820115995999	#	-5.86624881482825;-2.6269051958517498	0.13080695650409996;0.7330947100359	-9.324649215076;-2.9340972185162	#	#	#	-7.2004600110761;-3.3893823670439	#	#	#	#	-0.047962776487637526;0.6134914371796376	#	#	-6.967804363202;-5.447780977378	#	-8.04520875118755;-6.7529308068327385	-0.19398739657717545;0.7321580105271754	-8.662602346718;-6.903858087782	-0.2933034653120094;1.0900572869020093	#	-0.05440845772781405;0.7710658126858141	#	-0.12422353246831097;1.198230026748688	#	#	#	#	city_center	1.0	1.0	1	16.666666666666668	29281	26652	0.4125	16.666666666666668	3	3
#	#	#	-0.11116089413563496;1.025147009187635	-4.55715283723095;-0.10309687030905001	-0.47063559248771486;0.5728859947535	#	#	-3.4758826324910004;-1.3891103625672503	-0.021392472817624908;1.033554846547625	#	#	#	#	#	#	#	0.07794988777931999;0.87220800337868	#	0.264252222581925;0.714523200300075	#	#	-3.7992365044040004;-1.174273423916	-0.34365544769144;0.9858470392794401	-4.14393484124685;-1.00947505231315	#	-3.8925806060608004;-1.1242042338968	#	#	#	-4.58726364260265;-1.01713041045735	#	-5.63005841837828;-1.1689392146739	#	#	#	-3.732354258695;-2.0323376766936	#	-5.769753671851;-1.1056614533889997	0.036483225090909954;0.77217904489098	-5.9086833851075;-1.1946869271725	#	#	-0.03788806389803007;1.03091711590603	#	0.06872058659587499;0.504146403078125	#	#	#	#	-5.8559505034604005;-1.4314820115995999	#	-5.86624881482825;-2.6269051958517498	0.13080695650409996;0.7330947100359	-9.324649215076;-2.9340972185162	#	#	#	-7.2004600110761;-3.3893823670439	#	#	#	#	#	#	#	-8.271104047059064;-5.447780977378	#	-8.04520875118755;-6.7529308068327385	-0.19398739657717545;0.7321580105271754	-8.662602346718;-6.903858087782	-1.0424419315364541;1.0900572869020093	#	-0.05440845772781405;0.7710658126858141	#	-0.12422353246831097;1.198230026748688	#	#	#	#	city_center	1.0	1.0	1	16.666666666666668	29281	26652	0.3875	16.666666666666668	3	3
-5.062631073435876;-0.36014246343312495	-0.046592330494267975;0.6866564895362679	#	#	#	#	#	-0.06528365431349997;0.8095868276314999	#	0.14450981413449995;0.6287479279415	#	#	#	#	#	#	-7.4114372821362;-3.2918659112638	0.07555398466819996;0.78888474820416	-7.5180174337776995;-3.5294380247023005	0.255058105283575;0.8053893002724251	#	#	#	#	-7.0333379878113504;-4.56578453694865	-0.008561234540475027;0.6389145093804751	-8.2635660127792;-3.9281512325807997	#	#	-0.29019290648545;0.88761731209745	#	#	-8.7540030009537;-4.244335502766299	-0.5091003414012351;0.679324501543565	#	-0.4084195657539402;0.9514123779519401	#	-0.3318157654744501;0.8400791395184501	-7.3627150680066835;-4.603819002166	-0.05291571624471006;0.5420336392727101	#	#	#	#	#	#	-9.731466076854002;-5.466111394226	-0.03919984313291508;0.620279704148915	-9.2616139598516;-5.5197768899084	#	#	-0.29248834592986006;0.8226067324118601	#	#	#	-0.03950680967201997;0.7098923996320199	#	0.021576132707900042;0.6477534463661	-10.450595148915301;-8.4069738035647	#	#	0.18670053856721253;0.6970715636307874	#	#	#	-0.31618178379493095;1.085835495234931	#	0.10792218974724643;0.8745306238907535	-11.5776951315192;-9.456676259680801	#	#	-0.13508408615034648;0.45237047985834644	-11.839320333532498;-9.733498059195	-0.135345441895369;1.252952194709369	-11.675163567449049;-10.198610579043992	-0.10029904148496702;0.36730792586096705	#	#	-10.295867079696329;-9.8777139507329	-0.251489223571885;0.639171177058775	metro_station	1.0	1.0	1	38.99452954624	29780	26653	0.45	38.99452954624	15	15
-5.769664624376224;-2.4346017916637748	#	#	#	#	#	#	#	#	#	#	#	#	#	-9.4430096482476;-5.8730640702124	#	-9.0744311825052;-5.6193068069348	0.18109038572252;0.68476626390748	#	#	#	-0.057432660228531884;0.6687852941869801	-9.5570606716235;-7.2602179761965004	#	#	#	#	#	#	-0.012384598718399975;0.6606498119004001	#	-0.07506586812648003;0.6699974998177001	#	#	#	#	#	-0.09741302760921;0.73356699593121	#	#	#	#	#	#	-10.45662803256595;-8.066546621314052	#	-12.447401191874894;-6.947454691813677	-0.41744359346303506;0.8854629190730151	-10.587160303137;-8.329155174722999	#	#	#	#	#	-11.5171290842432;-6.294330812759875	#	#	#	#	-0.282736838895744;0.36143542273123797	#	#	#	#	#	#	#	#	#	#	#	-0.2350391599279495;0.3903157006619495	-10.62728200511;-9.26304764655	#	#	-0.46659343268766995;0.61249956887987	#	#	-11.0355189759882;-8.880190672865	#	library	0.6084367177625873	0.9054054054054054	1	47.46084698721319	29918	26654	0.2375	47.46084698721319	67	74
-6.470430189385725;-4.4628318619592005	-0.39408805960654464;0.8263150293006081	#	#	-7.2372316841863;-4.6746241415737	-0.16769407154294003;1.1133684466619	#	#	-7.435467046801;-5.715466695039	#	-9.0980598011682;-6.31544468420665	#	#	#	#	-0.037031700131815004;0.62748442870981	-8.0798483050187;-5.6213944224013	0.10224092682728003;1.34205847312872	-9.475785108454449;-4.86323792981205	#	-7.007321801425;-5.347390760254999	#	#	#	#	-0.39490314515824326;0.82281504625459	#	-0.10601280595632001;0.83893079599732	#	#	-9.4043446649722;-6.4404604722478	-0.11612518497704011;0.89526231179504	#	#	-10.296288853917892;-7.0736362172804	#	-10.999100094704838;-6.1131708037032	#	-10.878934967227;-6.620415985152999	#	#	#	#	#	#	#	-9.330380358549201;-7.2305134378708	#	#	-0.18454860134944007;1.2355740431854403	#	#	#	#	#	-0.19125400572058993;1.09937796585859	#	#	#	#	#	#	-10.049845221390699;-9.1452591900545	#	#	#	#	#	#	#	-11.3126095880755;-8.4546501673045	#	#	-0.7207595230349131;1.670462781697836	-11.50788792321455;-9.774181713262001	#	#	#	#	#	forest_path	0.17525145137855438	0.7058823529411765	1	31.8584215789568	29867	26660	0.3125	31.8584215789568	12	17
-1.7589143193118502;1.0216691122723953	#	#	#	#	#	#	-0.33689752133629997;0.9579107919423	-5.7610668121372495;-3.11963770050275	#	-6.479921754911199;-4.5695686427288	#	#	#	#	#	#	-0.33449977439568;0.94406207022768	-6.67222862155445;-3.0274922649855496	#	#	#	-7.2941287134133;-3.8160526317666994	0.017451311903839972;0.62680661843216	-8.34259267978625;-3.3407951442537502	-0.3469740726950251;0.8554808803010251	-7.5034427012896;-4.2916903127562	#	#	0.0034539602736000097;0.6764883708924	-8.143996417433;-4.102336154627	#	#	#	#	-0.29240593480566013;0.7474655515576601	#	-0.20684502488528006;0.9011283398352801	#	#	#	#	-8.7911185739532;-4.8011173536268	-0.36938364009447505;0.7192142282244751	#	-0.10287027179305502;0.924734655105055	-8.098932387876001;-5.8022029433840006	#	-8.4658055945414;-4.7884829568386	#	-9.728164107240389;-2.663588990867613	-0.46899306362512005;0.9352007387311201	-7.107061904185141;-4.60722901326975	#	-10.3006771009142;-6.456159059985801	#	#	#	#	#	#	0.10846092665722606;0.8433952027487739	#	0.16264352601049248;0.7485029724015075	#	#	-10.2833294990485;-6.9107776117515005	#	#	-0.10102025622937089;0.9952334909553708	-10.4471573749551;-8.1168212318649	#	#	#	#	#	-10.516821962614902;-7.8724547318451	#	-10.4305945472031;-8.6905174184718	#	train	0.04662947792084618	0.5416666666666666	1	32.78812701676881	29860	26661	0.3875	32.78812701676881	13	24
-1.7589143193118502;1.0216691122723953	#	#	#	#	#	#	-0.33689752133629997;0.9579107919423	-5.7610668121372495;-3.11963770050275	0.025361352562125017;0.561482121419875	-6.479921754911199;-4.5695686427288	#	#	#	#	#	#	#	-6.67222862155445;-3.0274922649855496	#	-7.5761430093708;-3.4595140272691998	#	-7.2941287134133;-3.8160526317666994	0.017451311903839972;0.62680661843216	-8.34259267978625;-3.3407951442537502	-0.3469740726950251;0.8554808803010251	-10.241187491204848;-4.2916903127562	#	#	#	-8.143996417433;-4.102336154627	0.07852997952058;0.9104777591234201	#	#	#	-0.29240593480566013;0.7474655515576601	#	-0.20684502488528006;0.9011283398352801	#	#	-7.9430362279718;-5.3031982115282	-0.37342387847190994;1.17966727259191	-8.7911185739532;-4.8011173536268	-0.36938364009447505;0.7192142282244751	#	-0.10287027179305502;0.924734655105055	-8.098932387876001;-5.8022029433840006	#	#	#	-9.728164107240389;-2.663588990867613	-0.46899306362512005;0.9352007387311201	-7.107061904185141;-4.60722901326975	#	-10.3006771009142;-6.456159059985801	#	#	#	#	#	#	0.10846092665722606;0.8433952027487739	-9.8259350937632;-6.3737777918368	0.16264352601049248;0.7485029724015075	#	#	#	-0.04190278724294505;1.2669408808069451	#	-0.10102025622937089;0.9952334909553708	-10.4471573749551;-8.1168212318649	#	#	0.32046770128648194;0.845769509731518	#	#	-10.516821962614902;-7.8724547318451	#	-10.4305945472031;-8.6905174184718	#	train	0.13168724279835387	0.6666666666666666	1	27.28726669492224	29860	26661	0.4375	27.28726669492224	12	18
#	#	-2.265382120908022;-1.21573606375201	#	#	#	-4.734841948545;-2.6932146485714545	#	-5.34476649886975;-0.8604798674902501	#	-4.4449070816818494;-1.99726715669815	0.040355101941119964;0.5115227407968801	-5.357413226518251;-1.20361140088175	#	#	#	-4.2349471746675;-2.5738296864125	#	-4.7676901768621;-1.3800970723644999	#	#	#	#	#	-5.33613676611425;-3.0019645828657504	#	#	-0.23306574447991002;0.76876480608591	#	#	#	#	#	#	#	#	-6.3267734785346;-3.6171579570853996	-0.5283460394703001;0.859002796217156	#	-0.019027932210900045;0.6420269072529	#	#	#	#	#	#	-6.793598053304001;-3.0793739465731997	-0.31729046857477006;0.76185788152277	#	#	#	#	#	#	-9.298001223225999;-6.261678003766345	#	#	#	-9.1815481442195;-6.1437326308605	#	#	-0.15483533098895944;1.7914966069387965	#	#	-8.6472856479615;-6.8769179182385	-0.09103749144276901;1.241105241568935	#	#	#	#	-8.4845695975976;-7.2534486163424	-0.1261029945681405;0.3855509822781405	-8.9206599529125;-7.343263975827499	#	#	#	#	-0.267333876076216;0.7558420444362159	-10.0796031482626;-8.661041949505016	0.11006246246877999;0.70383606288922	train	1.0	1.0	1	31.797461503999997	29892	26667	0.325	31.797461503999997	13	13
#	#	-6.81204109199976;-3.6869743786202402	#	#	0.006478300504820039;0.62591204808254	-8.2036276823345;-4.1775787201655	#	#	#	#	#	-8.50433297850025;-5.31373157619975	#	#	#	#	#	#	-0.10642222130185008;0.9942401686758501	-9.5958685462052;-7.736745780094799	#	#	-0.07155361279927996;1.11022637561928	-9.46660970698875;-7.79934386181125	#	#	#	#	#	-9.79586674549255;-6.360455522107451	0.29642723137093996;0.99787339848706	#	#	#	-0.7658862185503149;1.1638327728646152	-10.0100173132262;-7.7172657181538	#	-11.03718171871;-6.98144935483	-0.19071232293431012;0.8449402588923101	#	#	#	#	#	#	#	#	-9.843374299915;-8.230513493904999	0.39127126452715993;1.39965723913924	-10.4587800315952;-8.2465457856648	0.09290874223185991;1.04280454970814	#	#	#	-0.03769223133870492;1.398656253160705	-10.47345371755625;-8.92501562838375	0.38140742244311;1.15369277595489	#	#	#	#	#	#	-11.333398931552;-8.928894236500499	#	-11.701588684371501;-9.3740528748285	#	#	#	-11.470626846321199;-7.999034445383158	#	-11.296470644875;-10.017500933725	-0.39868751506473954;0.8582846694287396	#	-0.36061689185093404;0.574597042840934	#	#	#	-0.23967550038090502;0.403579233407905	office	0.512908935546875	0.875	1	52.30667930529388	29868	26669	0.35	52.30667930529388	56	64
#	#	#	#	-4.6610785804354;-2.4645578296246002	0.005173602732220006;0.98448128677978	-5.4299546772036;-2.8194131791084	-0.21695361222984993;1.06035729140985	-5.9443021009725;-1.6443012215675	#	#	0.25427565690892;1.0619916092330801	#	#	-6.7511579318564;-2.9899652692836005	#	#	0.008062277753439984;1.40019234425474	#	#	#	#	-6.770281692260601;-2.7361126667471343	#	#	#	#	-0.02128812031091004;0.98054243025491	#	-0.0034572598866299264;0.9724426355106299	#	-0.0189384244618801;1.0250744754318801	#	#	#	-0.3599894053388051;1.0890768808487152	#	#	#	#	-6.3359633755628;-4.3246582201772	#	#	#	#	#	-6.8977876307088;-3.7479872496911995	#	-7.564550996520801;-4.0807716555392	#	#	0.029320764863569937;1.261537924805371	-8.513984339249;-0.9805727375360984	#	#	#	-7.97428432611075;-5.80647100126925	#	#	-0.23908981370825205;0.9538239359662521	-7.359636764632699;-6.1989572358566	-0.07986685396641646;0.5529932171124164	#	#	#	#	#	-0.1084724735347645;0.3963672269987645	-9.215356976653903;-8.3076373684438	#	-9.7158539315216;-7.6053608207984	-0.5423223894636442;1.3642318488071732	-10.74150573611;-7.671978429350001	#	#	-0.2529049454235816;0.7722334060655816	-10.23614559203015;-7.559500037110678	#	#	#	library	0.04158799090330928	0.5294117647058824	1	30.867787507302403	29335	26675	0.3625	30.867787507302403	9	17
#	0.23080088670007753;0.916379076710024	-6.85812508361043;-1.52230070512284	#	-6.9282848093463;-4.3656772667337	#	-6.7271149879877;-4.9308777587123	-0.14963945447150007;1.0751792202515	#	#	#	0.33624008300121;1.16078345099879	-6.980017772454;-2.864421966554	-0.09796470291901942;0.93616039159182	-6.2637096679964;-4.096242709903599	-0.4204510096823576;1.100184449685655	#	#	#	#	#	#	-7.7292717319392;-3.0043381870607995	-0.34545774865748;0.7975269150302651	#	#	-6.9872055762923;-4.2098304827277	#	-6.7497106043333;-4.442449074006699	#	#	#	#	-0.20415119607369003;0.89386417608969	#	#	-7.5640956327832;-3.1263571436161994	#	#	-0.37446471016526006;0.9917152913932601	#	#	#	#	-8.733412551633199;-5.1610345416508	#	-7.4817744281732;-4.3975948884268	#	-9.143882619814999;-4.305300201785	-0.12058822591424001;0.65402412565024	#	-0.3483288987430301;0.41999880293334	-8.9146969812275;-4.2870632398325	#	#	#	#	#	-8.647762063567;-6.2554857528309	-0.29471866507432;0.78974838008432	#	#	-11.93645328667865;-7.4074122574754	-0.27181258634682004;0.78651415552082	#	-0.38653997140346397;1.072839177382837	#	-0.15701407921023702;1.002247455348237	#	#	-9.900814140488599;-7.3506349650314	#	#	#	-9.71874542033075;-7.996119142809249	#	#	0.06577272687072797;1.724008436449353	#	#	beach	0.620921323059155	0.9090909090909091	1	50.891868953217156	29997	26676	0.4	50.891868953217156	50	55
-2.657166317666025;0.13339646072602518	#	#	#	-4.029090673016601;0.3717886340160901	#	#	#	#	-0.041418289221875015;1.15022997208225	#	#	#	-0.3581467946089099;1.03088280142091	-6.0680341297924;-1.6693511854275997	#	#	-0.02056727720739998;0.5605971976213999	#	-0.1739658851403751;0.743252773174375	#	#	#	#	#	#	#	#	#	-0.23822801098330493;0.8729745347997251	-6.28789664590185;-3.7955394838381507	#	-5.9600247022308;-4.075387538809199	#	#	#	#	#	#	-0.34857533261010015;1.1938859594721	#	#	#	#	#	#	-6.9468224106748;-3.8189323891224	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.09560706919285489;1.3429207292511451	#	#	#	0.10854101819767348;0.8377539189683265	#	#	-8.629330999917599;-7.4411118545923	#	#	#	#	#	-9.4227046391425;-7.6359700237574994	0.19428530600336796;0.9399897904446319	-9.3964513906228;-8.172836214977199	0.5610977470473582;0.9651281733620838	bus	0.1800134415442498	0.7096774193548387	1	39.22012891166651	29985	26677	0.2375	39.22012891166651	44	62
#	#	#	0.0038866689274600352;0.69722708451454	-2.74856242039645;-0.12494041248354981	#	#	0.2860928021540017;0.8757765503928	-4.79137524115975;-2.76423196944025	#	#	#	#	#	-6.317013682397201;-2.3296669330296	#	#	#	-6.1299029720168;-1.1785630159232001	-0.03149906295632504;0.7829175343201156	#	#	#	#	#	#	-6.596332411755901;-3.0060670469041	#	#	0.019921655707625024;0.440568162344375	-7.99804781708265;-4.42791458493735	#	#	-0.20059426512304007;1.2835281009698738	-8.253986876335;-3.0087062485450002	#	#	#	-8.583217209474;-4.121911609206	-0.17841125336020014;0.7029951992582001	#	#	-10.50361166615974;-5.374474922219999	#	#	-0.041640033184930036;0.55053907723093	-9.3914390751772;-5.322946916362801	#	-8.6528662134818;-4.846514711298201	-0.36941620239592005;0.9861554128419201	#	#	-10.28721518494375;-6.65121724527625	#	-9.24279983416;-5.98473369778	#	-8.9069779382766;-7.1727272784034	-0.11721692708414;1.17688285447614	-10.2325605179768;-7.654459384408092	#	#	#	#	0.2147010865626875;1.2983084984189377	#	0.217661879320855;0.889861944609145	#	#	-9.07170321784125;-7.96700588875875	#	#	#	-8.9683646018375;-7.476233272162499	#	#	0.32491059815703305;0.792517565502967	#	#	-8.997417380732799;-7.7738022050871995	#	car	0.8280335219957866	0.9629629629629629	1	48.328437311819165	29893	26678	0.375	48.328437311819165	26	27
#	-0.17705266269049597;0.8581221420584959	#	#	#	#	-7.418818814606403;-4.7477407336523	#	#	#	-6.2675489910703925;-4.89402809729115	#	-6.8401257175575;-5.0341249238025	-0.3898395664862499;1.0372456349142498	-9.200877248248801;-5.86168723016372	#	#	#	-9.343150749886;-5.9123258161731	#	#	-0.34475099557212;1.00789174811412	#	0.08844401069592;0.62393806794808	#	-0.009384144135985095;1.4205824782574403	#	#	#	#	#	0.10676899069045998;0.71033894844154	-10.513853419391602;-5.1114010630096	#	#	-0.2750800829401651;0.7736573697417932	#	#	-9.130248764819;-5.682876255521	#	#	#	#	0.09601153603787499;0.5908287489101249	#	#	#	#	-11.0493097361838;-6.5978139115962	-0.26122275567324;1.05131484003324	#	-0.4795153887109401;1.2717933132274	#	#	#	#	-10.04543979575525;-7.2582512352447495	#	-11.3804663678123;-7.6798547424476995	#	#	#	-11.4304606780597;-9.2481429582562	0.033770125174090004;0.49531187281523503	#	#	#	#	-10.078144252742225;-9.31909209138905	-0.051018594441177956;0.23146754127216196	-11.1916208632717;-8.949221933128301	#	-10.924613050798609;-10.62728200511	-0.178718607081781;0.8448639844948135	#	#	#	#	-11.248691493465001;-9.549225971735	-0.45466874586057004;0.63391618824357	library	0.07647176719441166	0.9470443349753694	1	31.440496435199996	26681	26681	0.3625	31.440496435199996	0	0
-2.5773459993908503;-0.2632207685291499	#	#	-0.07339757052387497;1.371061628615875	#	0.48686886487473713;1.00909336842684	-5.7494973795664;-4.0151993650936	#	#	#	#	#	#	#	-6.8165986006636;-2.6091627408363993	#	#	#	#	-0.4326651992749601;1.2491151044516544	-6.7997736755656;-4.502013996324999	-0.03921189662182989;1.33221755183783	#	#	#	#	#	0.05321245362353999;1.13716026243246	-6.7497106043333;-4.442449074006699	-0.010082170819834979;1.016295305373835	#	#	-6.6021391895339;-3.3040241535460995	#	#	#	#	#	#	#	#	#	#	-0.008822154294809925;1.13915377956881	-6.71812616719115;-4.84481911512885	-0.19713865841134498;0.8653003338053449	#	#	#	-0.18444083945828;1.09225535761792	#	#	#	#	#	-0.344379717796805;0.675635872644805	#	#	#	#	-10.220711998480864;-6.621105828995999	#	#	#	-7.8035776051235;-6.449766988276499	#	#	-0.20438687324302351;0.9361768946290235	-8.34658741400115;-6.97676272593885	#	#	#	#	0.008786735931260448;1.2657589204247395	-9.39246412259975;-7.106591069020249	#	#	#	#	#	beach	1.0	1.0	1	20.333333333333332	29993	26691	0.2875	20.333333333333332	3	3
#	#	#	#	-4.3857983160902005;-0.23681467566979952	#	#	0.06306740878869999;1.0079275292893	#	#	#	#	-4.77008112847825;-0.6162793028417499	#	-4.7111524939292;-1.3962030286107996	#	-5.8900852339952;-2.434960858424799	#	#	#	#	0.10131796569062995;0.98429309004137	#	#	#	-0.0811421203455901;0.9004614717953452	-6.6676040343377;-2.6708935338422997	#	#	#	#	#	#	#	-5.2974440056322;-3.4091429796278	-0.12645993660185018;1.00459352077812	#	-0.14706309371968995;1.36574669272569	-6.902489789722;-2.9819485046380008	#	#	#	-6.922794009054201;-3.2445116340658005	0.35823035647175994;0.99159638894824	-6.2427680120875;-3.0129282671525006	#	#	#	#	#	#	0.1671240007446;1.4061185322354	-6.395448996789;-4.5443955002309995	#	-7.4874100000546004;-4.2854585894524	0.30921343785275013;1.35004567299725	#	#	-8.8862291082285;-5.2960835015315	0.4266424483753919;1.521599922712608	-9.0092987016967;-5.2082280417033004	0.668551228059941;1.4215528209664152	-10.000559739840602;-5.235547128195101	#	#	#	#	#	-8.89287584226445;-7.434675367875551	#	#	0.013214229242115905;1.074422477515884	-11.0260778363325;-7.789423529812499	0.3266499964813715;1.4710575077366284	#	#	-10.614178735038651;-8.86317881196135	#	-9.948366628140201;-7.433157655979801	0.332792494125175;0.910072383422825	metro_station	0.0024299999999999994	0.3	1	20.178943999999998	28474	26693	0.3875	20.178943999999998	3	10
